"H.集計対象営業年月日","H.曜日","H.伝票発行日","H.伝票処理日","H.客数（合計）","H.小計","H.総商品数","D.商品カテゴリ1","D.商品カテゴリ2","D.商品","D.サブメニュー","D.価格","D.数量","D.オーダー日時","D.オーダーステータス"
"2026/04/01","水","2026/04/01 18:40:51","2026/04/01 20:54:43","2","22960","13","TO/出前","鰻料理","00000003669:TO)ディナーうな重梅","","4200","1","2026/04/01 20:14:58","20:配膳済"
"2026/04/01","水","2026/04/01 18:49:35","2026/04/01 21:42:22","4","52960","29","フード","お通し","00000004006:お通し","","660","1","2026/04/01 18:49:35","20:配膳済"
"2026/04/01","水","2026/04/01 18:49:35","2026/04/01 21:42:22","4","52960","29","フード","お通し","00000004006:お通し","","660","1","2026/04/01 18:49:35","20:配膳済"
"2026/04/01","水","2026/04/01 18:49:35","2026/04/01 21:42:22","4","52960","29","フード","お通し","00000004006:お通し","","660","1","2026/04/01 18:49:35","20:配膳済"
"2026/04/01","水","2026/04/01 18:49:35","2026/04/01 21:42:22","4","52960","29","フード","お通し","00000004006:お通し","","660","1","2026/04/01 18:49:35","20:配膳済"
"2026/04/01","水","2026/04/01 18:49:35","2026/04/01 21:42:22","4","52960","29","ドリンク","ソフトドリンク","00000000047:コーラ","","550","1","2026/04/01 19:32:22","20:配膳済"
"2026/04/01","水","2026/04/01 18:49:35","2026/04/01 21:42:22","4","52960","29","ドリンク","ソフトドリンク","00000000045:ウーロン茶","","550","1","2026/04/01 19:32:22","20:配膳済"
"2026/04/01","水","2026/04/01 18:49:35","2026/04/01 21:42:22","4","52960","29","ドリンク","サワー","00000003230:自家製レモンサワー","普通x1","900","1","2026/04/01 19:32:22","20:配膳済"
"2026/04/01","水","2026/04/01 18:49:35","2026/04/01 21:42:22","4","52960","29","ドリンク","サワー","00000003230:自家製レモンサワー","普通x1","900","1","2026/04/01 19:32:22","20:配膳済"
"2026/04/01","水","2026/04/01 18:49:35","2026/04/01 21:42:22","4","52960","29","フード","鰻料理","00000002556:う巻 特","","4500","1","2026/04/01 19:33:14","20:配膳済"
"2026/04/01","水","2026/04/01 18:49:35","2026/04/01 21:42:22","4","52960","29","フード","サラダ","00000001075:チョレギサラダ","","1100","1","2026/04/01 19:33:14","20:配膳済"
"2026/04/01","水","2026/04/01 18:49:35","2026/04/01 21:42:22","4","52960","29","フード","焼き物","00000000066:ぎんだら焼","","1800","1","2026/04/01 19:33:14","20:配膳済"
"2026/04/01","水","2026/04/01 18:49:35","2026/04/01 21:42:22","4","52960","29","フード","揚げ物","00000001081:チキン南蛮","","1300","1","2026/04/01 19:33:14","20:配膳済"
"2026/04/01","水","2026/04/01 18:49:35","2026/04/01 21:42:22","4","52960","29","フード","揚げ物","00000000130:メヒカリの唐揚げ","","1100","1","2026/04/01 19:33:14","20:配膳済"
"2026/04/01","水","2026/04/01 18:49:35","2026/04/01 21:42:22","4","52960","29","フード","一品料理","00000000299:なすのお新香","","500","1","2026/04/01 19:33:14","20:配膳済"
"2026/04/01","水","2026/04/01 18:49:35","2026/04/01 21:42:22","4","52960","29","フード","一品料理","00000000300:きゅうりのお新香","","500","1","2026/04/01 19:33:14","20:配膳済"
"2026/04/01","水","2026/04/01 18:49:35","2026/04/01 21:42:22","4","52960","29","フード","お刺身","00000001072:お刺身盛合せ","三点3・4人前x1","3080","1","2026/04/01 19:33:14","20:配膳済"
"2026/04/01","水","2026/04/01 18:49:35","2026/04/01 21:42:22","4","52960","29","フード","鰻料理","00000002553:うな重 松","大盛りx1","6900","1","2026/04/01 20:15:01","20:配膳済"
"2026/04/01","水","2026/04/01 18:49:35","2026/04/01 21:42:22","4","52960","29","フード","鰻料理","00000002553:うな重 松","大盛りx1","6900","1","2026/04/01 20:15:01","20:配膳済"
"2026/04/01","水","2026/04/01 18:49:35","2026/04/01 21:42:22","4","52960","29","フード","鰻料理","00000002554:うな重 竹","少なめx1","5800","1","2026/04/01 20:15:01","20:配膳済"
"2026/04/01","水","2026/04/01 18:49:35","2026/04/01 21:42:22","4","52960","29","フード","鰻料理","00000002554:うな重 竹","少なめx1","5800","1","2026/04/01 20:15:01","20:配膳済"
"2026/04/01","水","2026/04/01 18:49:35","2026/04/01 21:42:22","4","52960","29","ドリンク","ウイスキー","00000002194:山崎12年","ソーダ割りx1","2420","1","2026/04/01 20:17:58","20:配膳済"
"2026/04/01","水","2026/04/01 18:49:35","2026/04/01 21:42:22","4","52960","29","ドリンク","ソフトドリンク","00000000047:コーラ","","550","1","2026/04/01 20:55:58","20:配膳済"
"2026/04/01","水","2026/04/01 18:49:35","2026/04/01 21:42:22","4","52960","29","ドリンク","ウイスキー","00000002192:白州","ソーダ割りx1","1430","1","2026/04/01 21:04:42","20:配膳済"
"2026/04/01","水","2026/04/01 18:49:35","2026/04/01 21:42:22","4","52960","29","ドリンク","ソフトドリンク","00000001165:ジンジャーエール","","550","1","2026/04/01 21:04:42","20:配膳済"
"2026/04/01","水","2026/04/01 18:49:35","2026/04/01 21:42:22","4","52960","29","ドリンク","ソフトドリンク","00000000045:ウーロン茶","","550","1","2026/04/01 21:04:42","20:配膳済"
"2026/04/01","水","2026/04/01 18:49:35","2026/04/01 21:42:22","4","52960","29","フード","おすすめ","00000002648:うなぷりん","","660","1","2026/04/01 21:05:21","20:配膳済"
"2026/04/01","水","2026/04/01 18:49:35","2026/04/01 21:42:22","4","52960","29","フード","おすすめ","00000002648:うなぷりん","","660","1","2026/04/01 21:05:21","20:配膳済"
"2026/04/01","水","2026/04/01 18:49:35","2026/04/01 21:42:22","4","52960","29","フード","おすすめ","00000002648:うなぷりん","","660","1","2026/04/01 21:05:21","20:配膳済"
"2026/04/01","水","2026/04/01 18:49:35","2026/04/01 21:42:22","4","52960","29","フード","おすすめ","00000002648:うなぷりん","","660","1","2026/04/01 21:05:21","20:配膳済"
"2026/04/01","水","2026/04/01 19:07:13","2026/04/01 20:30:15","3","14160","12","フード","お通し","00000004006:お通し","","660","1","2026/04/01 19:07:59","20:配膳済"
"2026/04/01","水","2026/04/01 19:07:13","2026/04/01 20:30:15","3","14160","12","フード","お通し","00000004006:お通し","","660","1","2026/04/01 19:07:59","20:配膳済"
"2026/04/01","水","2026/04/01 19:07:13","2026/04/01 20:30:15","3","14160","12","フード","お通し","00000004006:お通し","","660","1","2026/04/01 19:07:59","20:配膳済"
"2026/04/01","水","2026/04/01 19:07:13","2026/04/01 20:30:15","3","14160","12","フード","おすすめ","00000003817:馬刺し","","1540","1","2026/04/01 19:08:14","20:配膳済"
"2026/04/01","水","2026/04/01 19:07:13","2026/04/01 20:30:15","3","14160","12","フード","お刺身","00000001072:お刺身盛合せ","三点3・4人前x1","3080","1","2026/04/01 19:08:14","20:配膳済"
"2026/04/01","水","2026/04/01 19:07:13","2026/04/01 20:30:15","3","14160","12","フード","焼き物","00000000067:縞ホッケ焼","","1400","1","2026/04/01 19:08:14","20:配膳済"
"2026/04/01","水","2026/04/01 19:07:13","2026/04/01 20:30:15","3","14160","12","フード","揚げ物","00000000192:タコの唐揚げ","","1100","1","2026/04/01 19:09:15","20:配膳済"
"2026/04/01","水","2026/04/01 19:07:13","2026/04/01 20:30:15","3","14160","12","ドリンク","日本酒","00000000109:八海山","","880","1","2026/04/01 19:37:58","20:配膳済"
"2026/04/01","水","2026/04/01 19:07:13","2026/04/01 20:30:15","3","14160","12","フード","揚げ物","00000000071:大和芋の磯辺揚","","1100","1","2026/04/01 19:51:13","20:配膳済"
"2026/04/01","水","2026/04/01 19:07:13","2026/04/01 20:30:15","3","14160","12","フード","揚げ物","00000000130:メヒカリの唐揚げ","","1100","1","2026/04/01 19:51:13","20:配膳済"
"2026/04/01","水","2026/04/01 19:07:13","2026/04/01 20:30:15","3","14160","12","フード","揚げ物","00000000192:タコの唐揚げ","","1100","1","2026/04/01 19:51:13","20:配膳済"
"2026/04/01","水","2026/04/01 19:07:13","2026/04/01 20:30:15","3","14160","12","ドリンク","日本酒","00000000109:八海山","","880","1","2026/04/01 20:13:51","20:配膳済"
"2026/04/02","木","2026/04/02 11:32:56","2026/04/02 11:56:55","1","1100","1","ランチ","ランチ","00000004027:とり天定食","おろしソースx1 / 大盛りx1","1100","1","2026/04/02 11:33:09","20:配膳済"
"2026/04/02","木","2026/04/02 11:37:03","2026/04/02 13:18:19","0","1500","1","ロケットナウ","お弁当","00000003825:ロケットサバの一夜干し弁当","","1500","1","2026/04/02 11:37:03","20:配膳済"
"2026/04/02","木","2026/04/02 11:47:10","2026/04/02 12:25:48","2","2400","2","ランチ","ランチ","00000002484:豚しゃぶ定食","大盛りx1","1200","1","2026/04/02 11:48:11","20:配膳済"
"2026/04/02","木","2026/04/02 11:47:10","2026/04/02 12:25:48","2","2400","2","ランチ","ランチ","00000004028:しょうが焼き定食","大盛りx1","1200","1","2026/04/02 11:48:11","20:配膳済"
"2026/04/02","木","2026/04/02 11:47:53","2026/04/02 12:19:09","1","1680","3","ランチ","ランチ","00000001786:サバ定食","大盛りx1","1200","1","2026/04/02 11:48:51","20:配膳済"
"2026/04/02","木","2026/04/02 11:47:53","2026/04/02 12:19:09","1","1680","3","ランチ","サイドメニュー","00000004045:トロロ","","330","1","2026/04/02 11:48:51","20:配膳済"
"2026/04/02","木","2026/04/02 11:47:53","2026/04/02 12:19:09","1","1680","3","ランチ","サイドメニュー","00000004042:納豆","","150","1","2026/04/02 11:48:51","20:配膳済"
"2026/04/02","木","2026/04/02 11:53:58","2026/04/02 12:07:23","1","1200","1","ランチ","ランチ","00000004028:しょうが焼き定食","大盛りx1","1200","1","2026/04/02 11:54:10","20:配膳済"
"2026/04/02","木","2026/04/02 11:57:56","2026/04/02 12:18:27","1","1680","3","ランチ","ランチ","00000004028:しょうが焼き定食","並盛x1","1200","1","2026/04/02 11:58:13","20:配膳済"
"2026/04/02","木","2026/04/02 11:57:56","2026/04/02 12:18:27","1","1680","3","ランチ","サイドメニュー","00000004042:納豆","","150","1","2026/04/02 11:58:13","20:配膳済"
"2026/04/02","木","2026/04/02 11:57:56","2026/04/02 12:18:27","1","1680","3","ランチ","サイドメニュー","00000004044:サラダ","","330","1","2026/04/02 11:58:13","20:配膳済"
"2026/04/02","木","2026/04/02 12:01:32","2026/04/02 12:16:16","1","1200","1","ランチ","ランチ","00000003135:チキン南蛮定食","大盛りx1","1200","1","2026/04/02 12:02:23","20:配膳済"
"2026/04/02","木","2026/04/02 12:05:53","2026/04/02 12:37:29","2","2400","2","ランチ","ランチ","00000003135:チキン南蛮定食","大盛りx1","1200","1","2026/04/02 12:07:08","20:配膳済"
"2026/04/02","木","2026/04/02 12:05:53","2026/04/02 12:37:29","2","2400","2","ランチ","ランチ","00000001786:サバ定食","大盛りx1","1200","1","2026/04/02 12:07:08","20:配膳済"
"2026/04/02","木","2026/04/02 12:13:06","2026/04/02 12:54:17","5","5500","5","ランチ","ランチ","00000004027:とり天定食","おろしソースx1 / 少なめx1","1100","1","2026/04/02 12:14:16","20:配膳済"
"2026/04/02","木","2026/04/02 12:13:06","2026/04/02 12:54:17","5","5500","5","ランチ","ランチ","00000004027:とり天定食","おろしソースx1 / 少なめx1","1100","1","2026/04/02 12:14:16","20:配膳済"
"2026/04/02","木","2026/04/02 12:13:06","2026/04/02 12:54:17","5","5500","5","ランチ","ランチ","00000004027:とり天定食","おろしソースx1 / 並盛x1","1100","1","2026/04/02 12:14:16","20:配膳済"
"2026/04/02","木","2026/04/02 12:13:06","2026/04/02 12:54:17","5","5500","5","ランチ","ランチ","00000004027:とり天定食","おろしソースx1 / 少なめx1","1100","1","2026/04/02 12:14:16","20:配膳済"
"2026/04/02","木","2026/04/02 12:13:06","2026/04/02 12:54:17","5","5500","5","ランチ","ランチ","00000004027:とり天定食","おろしソースx1 / 並盛x1","1100","1","2026/04/02 12:14:16","20:配膳済"
"2026/04/02","木","2026/04/02 12:13:06","2026/04/02 12:48:43","5","1100","1","ランチ","ランチ","00000004027:とり天定食","おろしソースx1 / 少なめx1","1100","1","2026/04/02 12:14:16","20:配膳済"
"2026/04/02","木","2026/04/02 12:13:06","2026/04/02 12:49:02","5","1100","1","ランチ","ランチ","00000004027:とり天定食","おろしソースx1 / 少なめx1","1100","1","2026/04/02 12:14:16","20:配膳済"
"2026/04/02","木","2026/04/02 12:13:06","2026/04/02 12:49:15","5","1100","1","ランチ","ランチ","00000004027:とり天定食","おろしソースx1 / 並盛x1","1100","1","2026/04/02 12:14:16","20:配膳済"
"2026/04/02","木","2026/04/02 12:13:06","2026/04/02 12:49:25","5","1100","1","ランチ","ランチ","00000004027:とり天定食","おろしソースx1 / 少なめx1","1100","1","2026/04/02 12:14:16","20:配膳済"
"2026/04/02","木","2026/04/02 12:13:06","2026/04/02 12:54:17","5","1100","1","ランチ","ランチ","00000004027:とり天定食","おろしソースx1 / 並盛x1","1100","1","2026/04/02 12:14:16","20:配膳済"
"2026/04/02","木","2026/04/02 12:37:08","2026/04/02 13:12:33","3","4500","3","ランチ","ランチ","00000004031:とんかつ定食","並盛x1","1800","1","2026/04/02 12:38:35","20:配膳済"
"2026/04/02","木","2026/04/02 12:37:08","2026/04/02 13:12:33","3","4500","3","ランチ","ランチ","00000001786:サバ定食","並盛x1","1200","1","2026/04/02 12:38:35","20:配膳済"
"2026/04/02","木","2026/04/02 12:37:08","2026/04/02 13:12:33","3","4500","3","ランチ","ランチ","00000004034:穴子天丼定食","並盛x1","1500","1","2026/04/02 12:38:35","20:配膳済"
"2026/04/02","木","2026/04/02 12:55:39","2026/04/02 13:43:09","4","5700","5","ランチ","ランチ","00000003135:チキン南蛮定食","大盛りx1","1200","1","2026/04/02 12:56:08","20:配膳済"
"2026/04/02","木","2026/04/02 12:55:39","2026/04/02 13:43:09","4","5700","5","ランチ","ランチ","00000003135:チキン南蛮定食","大盛りx1","1200","1","2026/04/02 12:56:08","20:配膳済"
"2026/04/02","木","2026/04/02 12:55:39","2026/04/02 13:43:09","4","5700","5","ランチ","ランチ","00000003135:チキン南蛮定食","大盛りx1","1200","1","2026/04/02 12:56:08","20:配膳済"
"2026/04/02","木","2026/04/02 12:55:39","2026/04/02 13:43:09","4","5700","5","ランチ","ランチ","00000003135:チキン南蛮定食","大盛りx1","1200","1","2026/04/02 12:56:08","20:配膳済"
"2026/04/02","木","2026/04/02 12:55:39","2026/04/02 13:43:09","4","5700","5","ドリンク","ビール","00000000012:スーパードライ 瓶","","900","1","2026/04/02 12:57:39","20:配膳済"
"2026/04/02","木","2026/04/02 12:55:39","2026/04/02 13:41:44","4","2400","2","ランチ","ランチ","00000003135:チキン南蛮定食","大盛りx1","1200","1","2026/04/02 12:56:08","20:配膳済"
"2026/04/02","木","2026/04/02 12:55:39","2026/04/02 13:41:44","4","2400","2","ランチ","ランチ","00000003135:チキン南蛮定食","大盛りx1","1200","1","2026/04/02 12:56:08","20:配膳済"
"2026/04/02","木","2026/04/02 12:55:39","2026/04/02 13:42:33","4","1200","1","ランチ","ランチ","00000003135:チキン南蛮定食","大盛りx1","1200","1","2026/04/02 12:56:08","20:配膳済"
"2026/04/02","木","2026/04/02 12:55:39","2026/04/02 13:43:09","4","2100","2","ランチ","ランチ","00000003135:チキン南蛮定食","大盛りx1","1200","1","2026/04/02 12:56:08","20:配膳済"
"2026/04/02","木","2026/04/02 12:55:39","2026/04/02 13:43:09","4","2100","2","ドリンク","ビール","00000000012:スーパードライ 瓶","","900","1","2026/04/02 12:57:39","20:配膳済"
"2026/04/02","木","2026/04/02 12:57:51","2026/04/02 13:18:45","1","1200","1","ランチ","ランチ","00000003135:チキン南蛮定食","並盛x1","1200","1","2026/04/02 12:58:21","20:配膳済"
"2026/04/02","木","2026/04/02 14:09:43","2026/04/02 17:04:57","0","7450","4","ウーバーイーツ","鰻料理","00000004085:uberうな重竹","","6500","1","2026/04/02 14:09:43","20:配膳済"
"2026/04/02","木","2026/04/02 14:09:43","2026/04/02 17:04:57","0","7450","4","ウーバーイーツ","鰻料理","00000004090:uber肝焼き","","750","1","2026/04/02 14:09:43","20:配膳済"
"2026/04/02","木","2026/04/02 14:09:43","2026/04/02 17:04:57","0","7450","4","ウーバーイーツ","鰻料理","00000004090:uber肝焼き","","0","0","2026/04/02 14:09:43","30:キャンセル済"
"2026/04/02","木","2026/04/02 14:09:43","2026/04/02 17:04:57","0","7450","4","ウーバーイーツ","鰻料理","00000004092:uber大盛り","","200","1","2026/04/02 14:09:43","20:配膳済"
"2026/04/02","木","2026/04/02 14:09:43","2026/04/02 17:04:57","0","7450","4","ウーバーイーツ","鰻料理","00000004091:uber肝焼きプロモーション","","0","1","2026/04/02 15:41:35","20:配膳済"
"2026/04/02","木","2026/04/02 15:41:06","2026/04/02 17:05:13","0","750","2","ウーバーイーツ","鰻料理","00000004090:uber肝焼き","","750","1","2026/04/02 15:41:06","20:配膳済"
"2026/04/02","木","2026/04/02 15:41:06","2026/04/02 17:05:13","0","750","2","ウーバーイーツ","鰻料理","00000004091:uber肝焼きプロモーション","","0","1","2026/04/02 15:41:06","20:配膳済"
"2026/04/02","木","2026/04/02 16:59:10","2026/04/02 20:15:34","2","32000","2","コース","コース","00000002621:鰻もふぐも贅沢プラン","","16000","1","2026/04/02 17:00:40","20:配膳済"
"2026/04/02","木","2026/04/02 16:59:10","2026/04/02 20:15:34","2","32000","2","コース","コース","00000002621:鰻もふぐも贅沢プラン","","16000","1","2026/04/02 17:00:40","20:配膳済"
"2026/04/02","木","2026/04/02 17:07:00","2026/04/02 21:04:24","7","56000","7","コース","コース","00000004205:歓送迎会コース飲み放題","","8000","1","2026/04/02 18:15:58","20:配膳済"
"2026/04/02","木","2026/04/02 17:07:00","2026/04/02 21:04:24","7","56000","7","コース","コース","00000004205:歓送迎会コース飲み放題","","8000","1","2026/04/02 18:15:58","20:配膳済"
