"H.伝票番号","H.集計対象営業年月日","H.曜日","H.伝票発行日","H.伝票処理日","H.客数（合計）","H.小計","H.伝票金額","H.総商品数","D.商品カテゴリ1","D.商品カテゴリ2","D.商品","D.価格","D.オーダー日時","D.数量","D.オーダーステータス"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003003:HC弁当","400","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003003:HC弁当","400","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003003:HC弁当","400","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003003:HC弁当","400","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003003:HC弁当","400","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003003:HC弁当","400","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003003:HC弁当","400","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003003:HC弁当","400","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003003:HC弁当","400","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003003:HC弁当","400","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003003:HC弁当","400","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003003:HC弁当","400","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003003:HC弁当","400","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003003:HC弁当","400","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003003:HC弁当","400","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003003:HC弁当","400","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003003:HC弁当","400","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003003:HC弁当","400","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003003:HC弁当","400","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000211","2026/06/01","月","2026/06/01 21:08:16","2026/06/01 21:08:25","0","88500","88500","181","デリバリー","デリバリー","00000003003:HC弁当","400","2026/06/01 21:08:16","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
"No:202600400000212","2026/06/02","火","2026/06/02 20:39:18","2026/06/02 20:39:24","0","56000","56000","116","デリバリー","デリバリー","00000003002:DX弁当","500","2026/06/02 20:39:18","1","20:配膳済"
