"store_code","store_name","account_id","entry_at","exit_at","day_of_week","account_total","customer_count","item_count","has_reservation","is_course","menu_name","price","quantity","subtotal","category1","ordered_at","cost_rate"
"kp-001","かめや駅前","HD0020260210180037819","2026-02-10 11:36:43+00","2026-02-10 11:36:43+00","火",25000.00,5,10,"f","t","フリードリンク",0.00,1,0.00,"飲み放題ドリンク",,
"kp-001","かめや駅前","HD0020260210180037819","2026-02-10 11:36:43+00","2026-02-10 11:36:43+00","火",25000.00,5,10,"f","t","フリードリンク",0.00,10,0.00,"飲み放題ドリンク",,
"kp-001","かめや駅前","HD0020260210180037819","2026-02-10 11:36:43+00","2026-02-10 11:36:43+00","火",25000.00,5,10,"f","t","フリードリンク",0.00,1,0.00,"飲み放題ドリンク",,
"kp-001","かめや駅前","HD0020260210184141798","2026-02-10 11:35:32+00","2026-02-10 11:35:32+00","火",5061.00,1,12,"f","f","焼き鳥【皮】",308.00,1,308.00,"串焼き",,
"kp-001","かめや駅前","HD0020260210184141798","2026-02-10 11:35:32+00","2026-02-10 11:35:32+00","火",5061.00,1,12,"f","f","お通し",330.00,1,330.00,"お通し",,
"kp-001","かめや駅前","HD0020260210184141798","2026-02-10 11:35:32+00","2026-02-10 11:35:32+00","火",5061.00,1,12,"f","f","漬物盛り合わせ",628.00,1,628.00,"単品料理",,
"kp-001","かめや駅前","HD0020260210184141798","2026-02-10 11:35:32+00","2026-02-10 11:35:32+00","火",5061.00,1,12,"f","f","鬼おろしサワー【果実酒】",715.00,1,715.00,"果実酒【鬼おろし】",,
"kp-001","かめや駅前","HD0020260210184141798","2026-02-10 11:35:32+00","2026-02-10 11:35:32+00","火",5061.00,1,12,"f","f","椎茸肉巻き",308.00,1,308.00,"串焼き",,
"kp-001","かめや駅前","HD0020260210184141798","2026-02-10 11:35:32+00","2026-02-10 11:35:32+00","火",5061.00,1,12,"f","f","黒チーズ",330.00,1,330.00,"串焼き",,
"kp-001","かめや駅前","HD0020260210184141798","2026-02-10 11:35:32+00","2026-02-10 11:35:32+00","火",5061.00,1,12,"f","f","焼き鳥【もも】",308.00,2,616.00,"串焼き",,
"kp-001","かめや駅前","HD0020260210184141798","2026-02-10 11:35:32+00","2026-02-10 11:35:32+00","火",5061.00,1,12,"f","f","のりチーズ",330.00,1,330.00,"串焼き",,
"kp-001","かめや駅前","HD0020260210184141798","2026-02-10 11:35:32+00","2026-02-10 11:35:32+00","火",5061.00,1,12,"f","f","豆苗しゃぶ串",308.00,1,308.00,"串焼き",,
"kp-001","かめや駅前","HD0020260210184141798","2026-02-10 11:35:32+00","2026-02-10 11:35:32+00","火",5061.00,1,12,"f","f","万能ネギのしゃぶ串",330.00,1,330.00,"串焼き",,
"kp-001","かめや駅前","HD0020260210184141798","2026-02-10 11:35:32+00","2026-02-10 11:35:32+00","火",5061.00,1,12,"f","f","紅生姜巻き",308.00,1,308.00,"串焼き",,
"kp-001","かめや駅前","HD0020260210184141798","2026-02-10 11:35:32+00","2026-02-10 11:35:32+00","火",5061.00,1,12,"f","f","男梅サワー",550.00,1,550.00,"サワー",,
"kp-001","かめや駅前","HD0020260210192614488","2026-02-10 11:33:07+00","2026-02-10 11:33:07+00","火",8756.00,2,11,"f","f","レタス巻き",330.00,2,660.00,"串焼き",,
"kp-001","かめや駅前","HD0020260210192614488","2026-02-10 11:33:07+00","2026-02-10 11:33:07+00","火",8756.00,2,11,"f","f","シャカシャカポテト",638.00,1,638.00,"単品料理",,
"kp-001","かめや駅前","HD0020260210192614488","2026-02-10 11:33:07+00","2026-02-10 11:33:07+00","火",8756.00,2,11,"f","f","焼き鳥【ささみ】",308.00,2,616.00,"串焼き",,
"kp-001","かめや駅前","HD0020260210192614488","2026-02-10 11:33:07+00","2026-02-10 11:33:07+00","火",8756.00,2,11,"f","f","うずら肉巻き串",275.00,2,550.00,"串焼き",,
"kp-001","かめや駅前","HD0020260210192614488","2026-02-10 11:33:07+00","2026-02-10 11:33:07+00","火",8756.00,2,11,"f","f","ミニトマト肉巻き",286.00,1,286.00,"串焼き",,
"kp-001","かめや駅前","HD0020260210192614488","2026-02-10 11:33:07+00","2026-02-10 11:33:07+00","火",8756.00,2,11,"f","f","生ビール",660.00,5,3300.00,"ビール",,
"kp-001","かめや駅前","HD0020260210192614488","2026-02-10 11:33:07+00","2026-02-10 11:33:07+00","火",8756.00,2,11,"f","f","かめやハイボール",550.00,2,1100.00,"アルコール",,
"kp-001","かめや駅前","HD0020260210192614488","2026-02-10 11:33:07+00","2026-02-10 11:33:07+00","火",8756.00,2,11,"f","f","枝豆",418.00,1,418.00,"単品料理",,
"kp-001","かめや駅前","HD0020260210192614488","2026-02-10 11:33:07+00","2026-02-10 11:33:07+00","火",8756.00,2,11,"f","f","梅水晶",528.00,1,528.00,"単品料理",,
"kp-001","かめや駅前","HD0020260210192614488","2026-02-10 11:33:07+00","2026-02-10 11:33:07+00","火",8756.00,2,11,"f","f","お通し",330.00,1,330.00,"お通し",,
"kp-001","かめや駅前","HD0020260210192614488","2026-02-10 11:33:07+00","2026-02-10 11:33:07+00","火",8756.00,2,11,"f","f","お通し",330.00,1,330.00,"お通し",,
"kp-001","かめや駅前","HD0020260210175719179","2026-02-10 11:13:37+00","2026-02-10 11:13:37+00","火",65000.00,13,16,"f","t","フリードリンク2",0.00,11,0.00,"飲み放題ドリンク",,
"kp-001","かめや駅前","HD0020260210175719179","2026-02-10 11:13:37+00","2026-02-10 11:13:37+00","火",65000.00,13,16,"f","t","フリードリンク2",0.00,1,0.00,"飲み放題ドリンク",,
"kp-001","かめや駅前","HD0020260210175719179","2026-02-10 11:13:37+00","2026-02-10 11:13:37+00","火",65000.00,13,16,"f","t","フリードリンク",0.00,1,0.00,"飲み放題ドリンク",,
"kp-001","かめや駅前","HD0020260210175719179","2026-02-10 11:13:37+00","2026-02-10 11:13:37+00","火",65000.00,13,16,"f","t","フリードリンク",0.00,1,0.00,"飲み放題ドリンク",,
"kp-001","かめや駅前","HD0020260210175719179","2026-02-10 11:13:37+00","2026-02-10 11:13:37+00","火",65000.00,13,16,"f","t","フリードリンク",0.00,2,0.00,"飲み放題ドリンク",,
"kp-001","かめや駅前","HD0020260210175719179","2026-02-10 11:13:37+00","2026-02-10 11:13:37+00","火",65000.00,13,16,"f","t","フリードリンク",0.00,6,0.00,"飲み放題ドリンク",,
"kp-001","かめや駅前","HD0020260210175719179","2026-02-10 11:13:37+00","2026-02-10 11:13:37+00","火",65000.00,13,16,"f","t","フリードリンク",0.00,1,0.00,"飲み放題ドリンク",,
"kp-001","かめや駅前","HD0020260210175719179","2026-02-10 11:13:37+00","2026-02-10 11:13:37+00","火",65000.00,13,16,"f","t","フリードリンク",0.00,2,0.00,"飲み放題ドリンク",,
"kp-001","かめや駅前","HD0020260210175719179","2026-02-10 11:13:37+00","2026-02-10 11:13:37+00","火",65000.00,13,16,"f","t","フリードリンク",0.00,2,0.00,"飲み放題ドリンク",,
"kp-001","かめや駅前","HD0020260210175719179","2026-02-10 11:13:37+00","2026-02-10 11:13:37+00","火",65000.00,13,16,"f","t","フリードリンク",0.00,12,0.00,"飲み放題ドリンク",,
"kp-001","かめや駅前","HD0020260210175719179","2026-02-10 11:13:37+00","2026-02-10 11:13:37+00","火",65000.00,13,16,"f","t","フリードリンク",0.00,2,0.00,"飲み放題ドリンク",,
"kp-001","かめや駅前","HD0020260210175719179","2026-02-10 11:13:37+00","2026-02-10 11:13:37+00","火",65000.00,13,16,"f","t","フリードリンク2",0.00,4,0.00,"飲み放題ドリンク",,
"kp-001","かめや駅前","HD0020260210175719179","2026-02-10 11:13:37+00","2026-02-10 11:13:37+00","火",65000.00,13,16,"f","t","フリードリンク",0.00,1,0.00,"飲み放題ドリンク",,
"kp-001","かめや駅前","HD0020260210175719179","2026-02-10 11:13:37+00","2026-02-10 11:13:37+00","火",65000.00,13,16,"f","t","鍋かめやコース【5000】",5000.00,13,65000.00,"コース",,
"kp-001","かめや駅前","HD0020260210175719179","2026-02-10 11:13:37+00","2026-02-10 11:13:37+00","火",65000.00,13,16,"f","t","フリードリンク2",0.00,1,0.00,"飲み放題ドリンク",,
"kp-001","かめや駅前","HD0020260210175719179","2026-02-10 11:13:37+00","2026-02-10 11:13:37+00","火",65000.00,13,16,"f","t","フリードリンク2",0.00,3,0.00,"飲み放題ドリンク",,
"kp-001","かめや駅前","HD0020260210175658269","2026-02-10 11:10:31+00","2026-02-10 11:10:31+00","火",13916.00,4,18,"f","f","タコのネギだく",748.00,1,748.00,"単品料理",,
"kp-001","かめや駅前","HD0020260210175658269","2026-02-10 11:10:31+00","2026-02-10 11:10:31+00","火",13916.00,4,18,"f","f","角ハイボール",660.00,2,1320.00,"アルコール",,
"kp-001","かめや駅前","HD0020260210175658269","2026-02-10 11:10:31+00","2026-02-10 11:10:31+00","火",13916.00,4,18,"f","f","えのき肉巻き",308.00,1,308.00,"串焼き",,
"kp-001","かめや駅前","HD0020260210175658269","2026-02-10 11:10:31+00","2026-02-10 11:10:31+00","火",13916.00,4,18,"f","f","コーラ【瓶】",440.00,1,440.00,"ソフトドリンク",,
"kp-001","かめや駅前","HD0020260210175658269","2026-02-10 11:10:31+00","2026-02-10 11:10:31+00","火",13916.00,4,18,"f","f","記憶に残るポテトサラダ",748.00,1,748.00,"単品料理",,
"kp-001","かめや駅前","HD0020260210175658269","2026-02-10 11:10:31+00","2026-02-10 11:10:31+00","火",13916.00,4,18,"f","f","つくね",308.00,2,616.00,"串焼き",,
