予約受付日,ステータス,予約経路,AIR店舗ID,店舗コード,店舗名,来店日,開始時間,終了時間,コース名,コース金額,利用ポイント,人数,ネット予約フラグ,テーブル,予約依頼番号,発行ポイント,要望,メモ,キーワード,スマート支払い利用有無,決済確定金額
20251209 17:25:38,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251209,1800,1930,お席のみのご予約,,,2,HPG即,A3,SD3206073,100,,,,,
20251209 17:40:56,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251209,1740,1910,,,,2,,A1,,,,,,,
20251209 19:35:14,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251219,1700,1830,,,,3,,A3,,,,萌,,,
20251209 19:39:03,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251209,1945,2115,,,,2,,A5,,,,,,,
20251209 20:21:40,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251209,2020,2150,,,,2,,A1,,,,,,,
20251209 20:50:41,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251209,2050,2220,,,,2,,A3,,,,,,,
20251210 01:12:08,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251211,1720,1850,お席のみのご予約,,,2,HPG即,A5,SD3266747,100,,,,,
20251210 10:38:27,貴店キャンセル,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251212,1900,2100,『各種120分飲み放題付』宴会にオススメ！!チーズダッカルビスタンダードコース!!3980円,4378,,7,HPGリク,未割り当て,RAS059011,0,,,,,
20251210 11:39:09,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251210,1150,1320,,,,2,,A5,,,,,,,
20251210 12:11:25,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251210,1215,1345,,,,1,,A1,,,,,,,
20251210 13:00:59,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251210,1310,1440,,,,1,,A1,,,,,,,
20251210 16:49:18,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251210,1800,1930,お席のみのご予約,,,2,HPG即,A1,SD3318594,100,,,,,
20251210 17:01:16,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251210,1700,1830,,,,2,,A5,,,,,,,
20251210 17:14:56,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251210,1710,1840,,,,3,,A3,,,,,,,
20251210 19:38:01,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251210,1945,2115,,,,2,,A3,,,,,,,
20251210 19:41:50,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251210,1940,2110,,,,2,,B4,,,,,,,
20251210 20:24:21,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251214,1800,1930,お席のみのご予約,,,2,HPG即,A1,SD3352687,100,,,,,
20251211 12:09:58,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251229,1800,1930,お席のみのご予約,,,4,HPG即,B4,SD3408725,200,,,,,
20251211 12:38:55,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251211,1245,1415,,,,2,,A5,,,,,,,
20251211 14:33:09,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251213,1400,1530,お席のみのご予約,,,3,HPG即,A3,SD3423094,30,,,,,
20251211 17:31:33,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251211,1820,1950,,,,3,,A5,,,,,,,
20251211 17:47:08,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251211,1755,1925,,,,4,,A3,,,,,,,
20251211 17:50:30,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251211,1800,1930,,,,2,,B1,,,,,,,
20251211 17:57:28,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251227,1800,1940,お席のみのご予約,,1100,3,HPG即,B1,SD3445386,150,,,,,
20251211 18:59:51,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251211,1855,2025,,,,3,,A1,,,,,,,
20251211 22:31:40,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251230,1900,2100,『ハイボール、レモンサワー120分飲み放題付』生サムギョプサルのライトコース!!3300円,3630,,7,HPG即,"B3, B4",SD3491332,350,,,,,
20251211 22:33:26,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251230,1900,2030,,,,2,,A1,,,,,,,
20251212 08:24:58,退店,ネット予約（食べログ）,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251213,1400,1530,,,,2,,A5,,,,"コース          ：お席のみのご予約
ご要望          ：4人掛けのテーブル席でお願いしたいです。
",,,
20251212 09:22:59,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251221,1930,2100,お席のみのご予約,,,3,HPG即,A3,SD3517697,150,,,,,
20251212 13:59:51,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251212,1410,1540,,,,2,,A3,,,,,,,
20251212 15:45:00,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251229,1800,1940,お席のみのご予約,,,2,HPG即,B2,SD3551479,100,,,,,
20251212 16:59:52,キャンセル,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251212,1705,1835,,,,3,,A3,,,,,,,
20251212 17:06:36,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251212,1705,1835,,,,2,,A3,,,,,,,
20251212 17:06:39,顧客キャンセル,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251226,1800,1930,お席のみのご予約,,,4,HPG即,A1,SD3560350,0,,,,,
20251212 17:58:42,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251212,1755,1925,,,,2,,D個室1,,,,,,,
20251212 18:21:05,貴店キャンセル,ネット予約（食べログ）,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251213,1900,2030,,,,8,,未割り当て,,,,"コース          ：お席のみのご予約
ご要望          ：
",,,
20251212 18:52:01,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251212,1935,2105,,,,3,,D個室1,,,,,,,
20251212 18:54:09,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251214,2000,2130,お席のみのご予約,,,2,HPG即,A3,SD3578247,100,,,,,
20251212 19:00:26,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251212,1900,2030,,,,1,,D個室2,,,,,,,
20251212 20:27:16,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251213,2005,2135,,,,2,,D個室1,,,,,,,
20251212 23:08:18,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251230,1700,1830,お席のみのご予約,,,3,HPG即,B3,SD3614038,150,,,,,
20251213 12:27:24,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251213,1800,1930,お席のみのご予約,,,2,HPG即,A1,SD3649509,100,,,,,
20251213 12:32:53,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251213,1830,2000,,,,2,,B1,,,,,,,
20251213 13:22:01,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251213,1330,1500,,,,2,,A1,,,,,,,
20251213 13:53:29,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251213,1355,1525,,,,2,,B4,,,,,,,
20251213 15:10:23,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251213,1510,1640,,,,2,,A4,,,,,,,
20251213 15:25:05,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251213,1525,1655,,,,2,,B2,,,,,,,
20251213 15:53:52,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251213,1930,2100,,,,4,,B1,,,,,,,
20251213 16:50:39,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251213,1650,1820,,,,2,,B2,,,,,,,
20251213 17:23:37,キャンセル,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251213,1720,1850,,,,2,,A1,,,,,,,
20251213 17:24:32,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251213,1720,1850,,,,2,,B1,,,,,,,
20251213 18:20:48,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251213,2000,2130,,,,2,,A3,,,,,,,
20251213 18:49:27,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251213,1900,2030,,,,2,,A1,,,,,,,
20251213 19:21:16,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251213,2005,2135,,,,3,,A5,,,,,,,
20251213 19:26:58,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251213,1945,2115,,,,2,,A4,,,,,,,
20251213 19:36:19,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251213,2005,2135,,,,2,,D個室1,,,,,,,
20251213 20:28:23,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251226,1800,1930,お席のみのご予約,,,4,HPG即,B4,SD3713837,200,,,,,
20251214 10:31:43,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251230,1945,2115,,,,5,,"B1, B2",,,,,,,
20251214 12:20:54,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251214,1220,1350,,,,2,,A5,,,,,,,
20251214 12:39:56,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251214,1235,1405,,,,2,,A3,,,,,,,
20251214 14:47:46,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251214,1450,1620,,,,3,,A1,,,,,,,
20251214 14:48:18,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251214,1445,1615,,,,2,,A3,,,,,,,
20251214 14:59:19,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251214,1455,1625,,,,2,,A5,,,,,,,
20251214 17:24:13,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251214,1720,1850,,,,2,,B1,,,,,,,
20251214 17:40:19,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251214,1740,1910,,,,2,,B2,,,,,,,
20251214 17:58:23,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251214,1755,1955,,,,2,,A4,,,,,,,
20251214 18:25:33,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251214,1825,2025,,,,2,,D個室1,,,,,,,
20251214 18:38:02,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251214,1835,2005,,,,2,,D個室2,,,,,,,
20251214 18:42:13,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251214,1955,2125,,,,2,,A4,,,,,,,
20251214 18:42:35,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251214,2020,2150,,,,2,,A1,,,,,,,
20251214 19:08:01,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251214,2000,2130,,,,2,,A1,,,,,,,
20251214 19:16:28,来店待ち,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251214,2100,2230,,,,2,,D個室1,,,,,,,
20251214 20:27:19,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251220,1630,1800,お席のみのご予約,,,4,HPG即,A3,SD3824033,200,,,,,
20251215 02:00:12,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251218,1930,2100,お席のみのご予約,,,2,HPG即,A1,SD3850876,100,,,,,
20251215 17:21:17,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251228,1130,1300,お席のみのご予約,,,6,HPG即,"A3, A4",SD3904123,60,,,,,
20251215 22:24:59,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251229,1200,1400,,,,4,,D個室1,,,,,,,
20251216 13:03:37,顧客キャンセル,ネット予約（食べログ）,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251225,1130,1300,,,,4,,A3,,,,"コース          ：お席のみのご予約
ご要望          ：
",,,
20251216 18:40:36,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251217,1130,1300,お席のみのご予約,,,2,HPG即,A5,SD4031399,20,,,,,
20251216 19:55:38,退店,ホームページ予約ツール,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251220,2000,2130,お席のみのご予約,,,5,HPDS即,D個室1,SD4043555,,,,,,
20251216 22:07:20,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251217,1830,2000,お席のみのご予約,,1800,5,HPG即,"A3, A4",SD4063510,250,,,,スマート支払い(決済完了),15591
20251216 23:39:31,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251220,1215,1345,,,,2,,A5,,,,,,,
20251217 11:49:37,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251217,1150,1320,,,,1,,A1,,,,,,,
20251217 12:02:30,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251217,1205,1335,,,,6,,"A3, A4",,,,,,,
20251217 12:14:02,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251217,1210,1340,,,,1,,B2,,,,,,,
20251217 13:32:51,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251219,1700,1830,,,,2,,A1,,,,萌,,,
20251217 13:47:45,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251220,1230,1400,お席のみのご予約,,,4,HPG即,B3,SD4117936,40,,,,,
20251217 17:12:53,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251217,1710,1840,,,,2,,A5,,,,,,,
20251217 17:35:53,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251220,1945,2115,,,,2,,A1,,,,,,,
20251217 18:04:38,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251217,1800,1930,,,,4,,B4,,,,,,,
20251217 18:21:49,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251217,1820,1950,,,,2,,A1,,,,,,,
20251217 18:41:09,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251217,1840,2010,,,,3,,B1,,,,,,,
20251217 18:55:12,キャンセル,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251217,1855,2025,,,,3,,B3,,,,,,,
20251217 18:56:59,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251217,1855,2025,,,,2,,B2,,,,,,,
20251217 18:59:18,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251217,2000,2130,,,,2,,D個室1,,,,,,,
20251217 19:12:01,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251217,1910,2040,,,,3,,A5,,,,,,,
20251217 19:57:08,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251217,1955,2125,,,,5,,"B1, B3",,,,,,,
20251218 00:31:04,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251224,1830,2000,お席のみのご予約,,,5,HPG即,D個室1,SD4199728,250,,,,,
20251218 07:59:48,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251220,1700,1830,お席のみのご予約,,,2,HPG即,A1,SD4207716,100,,,,,
20251218 11:39:26,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251218,1135,1305,,,,2,,A5,,,,,,,
20251218 12:43:05,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251218,1240,1410,,,,2,,A3,,,,,,,
20251218 17:01:48,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251218,1700,1830,,,,3,,A5,,,,,,,
20251218 17:17:47,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251227,1930,2130,,,,7,,"B3, B4",,,,"萌
コースかまた連絡きます
4950チュクミサム
生なし

",,,
20251218 18:06:00,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251218,2000,2130,お席のみのご予約,,,2,HPG即,B4,SD4264343,100,,,,,
20251218 18:53:57,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251218,1850,2020,,,,2,,A5,,,,,,,
20251218 19:01:30,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251224,1800,1930,お席のみのご予約,,,2,HPG即,A1,SD4271501,100,,,,,
20251218 19:46:43,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251227,1900,2030,,,,3,,A1,,,,萌,,,
20251219 11:41:56,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251219,1145,1315,,,,2,,A1,,,,,,,
20251219 12:01:35,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251221,1900,2030,お席のみのご予約,,,2,HPG即,A1,SD4344593,100,,,,,
20251219 12:41:09,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251219,1245,1415,,,,2,,A5,,,,,,,
20251219 12:58:54,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251219,1300,1430,,,,2,,A1,,,,,,,
20251219 13:48:51,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251219,1830,2100,,,,2,,B4,,,,,,,
20251219 17:02:14,キャンセル,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251219,1700,1830,,,,3,,C3 (カウンター),,,,,,,
20251219 19:30:41,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251220,1130,1300,お席のみのご予約,,,2,HPG即,A1,SD4399618,20,,,,,
20251219 21:42:57,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251226,1830,2000,お席のみのご予約,,500,2,HPG即,A1,SD4419470,100,,,,,
20251219 22:01:55,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251221,1900,2030,お席のみのご予約,,,3,HPG即,B4,SD4422141,150,,,,,
20251220 11:34:41,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251220,1130,1300,,,,4,,B4,,,,,,,
20251220 12:06:11,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251220,1205,1335,,,,2,,B2,,,,,,,
20251220 12:20:37,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251220,1220,1350,,,,2,,B1,,,,,,,
20251220 12:51:45,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251220,1255,1425,,,,2,,D個室1,,,,,,,
20251220 12:52:24,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251220,1310,1440,,,,2,,B3,,,,,,,
20251220 13:10:47,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251220,1310,1440,,,,3,,B4,,,,,,,
20251220 13:55:51,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251220,1355,1525,,,,2,,A1,,,,,,,
20251220 14:18:50,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251220,1420,1550,,,,2,,A5,,,,,,,
20251220 14:19:31,退店,ホームページ予約ツール,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251229,1700,1830,お席のみのご予約,,,5,HPDS即,D個室1,SD4481476,,,,,,
20251220 14:27:40,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251220,1430,1600,,,,2,,B1,,,,,,,
20251220 14:55:21,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251220,1455,1625,,,,1,,B2,,,,,,,
20251220 15:21:38,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251220,1735,1905,,,,2,,D個室1,,,,,,,
20251220 15:37:00,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251220,1540,1710,,,,1,,A1,,,,,,,
20251220 16:22:37,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251220,1630,1800,,,,2,,B2,,,,,,,
20251220 17:31:17,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251220,1730,1900,,,,3,,B1,,,,,,,
20251220 18:17:34,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251220,1815,1945,,,,3,,D個室1,,,,,,,
20251220 18:24:48,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251220,1820,1950,,,,2,,A4,,,,,,,
20251220 18:51:29,退店,ネット予約（食べログ）,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251228,1700,1915,,,,6,,"A3, A4",,,,"コース          ：【各種120分飲み放題付】生サムギョプサルペゴパヨコース◆自家製キムチ盛りやサムギョプサルを楽しむ
ご要望          ：
",,,
20251220 18:53:54,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251220,1935,2105,,,,2,,A1,,,,,,,
20251220 19:30:14,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251220,2005,2135,,,,3,,A1,,,,,,,
20251220 19:32:08,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251220,2035,2205,,,,2,,A5,,,,,,,
20251220 19:37:30,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251220,1940,2110,,,,2,,A4,,,,,,,
20251220 19:59:37,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251220,1955,2125,,,,2,,A5,,,,,,,
20251221 12:35:29,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251221,1240,1410,,,,4,,A5,,,,,,,
20251221 12:38:03,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251221,1235,1405,,,,2,,A1,,,,,,,
20251221 13:03:04,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251221,1330,1500,お席のみのご予約,,,2,HPG即,A5,SD4587519,20,,,,,
20251221 13:13:24,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251221,1310,1440,,,,6,,"A3, A4",,,,,,,
20251221 13:41:16,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251221,1340,1510,,,,2,,B4,,,,,,,
20251221 13:41:31,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251221,1340,1510,,,,1,,B2,,,,,,,
20251221 14:53:57,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251221,1450,1620,,,,2,,A5,,,,,,,
20251221 15:35:43,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251221,1540,1710,,,,1,,A3,,,,,,,
20251221 16:05:34,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251221,1605,1735,,,,3,,A5,,,,,,,
20251221 17:07:44,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251221,1705,1835,,,,2,,B1,,,,,,,
20251221 17:11:17,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251221,1710,1840,,,,2,,A3,,,,,,,
20251221 17:22:07,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251221,1835,2005,,,,4,,B3,,,,萌,,,
20251221 17:33:39,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20251221,1730,1930,,,,4,,A5,,,,,,,
