予約受付日,ステータス,予約経路,AIR店舗ID,店舗コード,店舗名,来店日,開始時間,終了時間,コース名,コース金額,利用ポイント,人数,ネット予約フラグ,テーブル,予約依頼番号,発行ポイント,要望,メモ,キーワード,スマート支払い利用有無,決済確定金額
20260111 12:12:36,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260111,1210,1340,,,,2,,A1,,,,,,,
20260111 12:23:52,キャンセル,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260111,1220,1350,,,,1,,A4,,,,,,,
20260111 12:25:16,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260111,1230,1400,,,,1,,A4,,,,,,,
20260111 12:27:01,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260111,1225,1355,,,,2,,B4,,,,,,,
20260111 12:33:47,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260111,1240,1410,,,,2,,B3,,,,,,,
20260111 12:47:23,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260111,1245,1415,,,,2,,B2,,,,,,,
20260111 12:50:29,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260111,1250,1420,,,,2,,B1,,,,,,,
20260111 14:31:33,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260111,1435,1605,,,,2,,A3,,,,,,,
20260111 14:33:33,退店,ネット予約（食べログ）,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260111,1825,1955,,,,2,,A1,,,,"コース          ：お席のみのご予約
ご要望          ：
",,,
20260111 14:47:17,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260111,1500,1630,,,,12,,"B1, B2, B3, B4",,,,"08035194054
中澤
",,,
20260111 15:48:12,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260111,1550,1720,,,,2,,A5,,,,,,,
20260111 15:57:23,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260111,1705,1835,,,,2,,D個室1,,,,,,,
20260111 15:57:52,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260111,1600,1730,,,,2,,A1,,,,,,,
20260111 16:04:22,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260111,1600,1730,,,,6,,D個室1,,,,,,,
20260111 17:00:42,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260111,1715,1845,,,,3,,A3,,,,,,,
20260111 17:04:33,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260111,1700,1830,,,,2,,B4,,,,,,,
20260111 17:05:51,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260111,1735,1905,,,,3,,B3,,,,萌,,,
20260111 17:34:21,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260111,2035,2205,,,,2,,D個室1,,,,,,,
20260111 17:40:41,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260111,1740,1910,,,,2,,B2,,,,,,,
20260111 17:53:00,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260111,1750,1920,,,,2,,A4,,,,,,,
20260111 18:11:19,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260111,1830,2000,お席のみのご予約,,,2,HPG即,B1,SD6843751,100,,,,,
20260111 18:21:30,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260111,1820,1950,,,,2,,A3,,,,,,,
20260111 18:28:37,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260111,1825,1955,,,,2,,D個室1,,,,,,,
20260111 18:46:01,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260111,1900,2030,お席のみのご予約,,,2,HPG即,A4,SD6847806,100,,,,,
20260111 18:50:35,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260111,1850,2020,,,,2,,B2,,,,,,,
20260111 19:02:14,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260111,1900,2030,,,,2,,B3,,,,,,,
20260112 22:42:15,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260118,1830,2000,お席のみのご予約,,,4,HPG即,B4,SD6962459,200,,,,,
20260114 09:27:30,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260116,1130,1300,お席のみのご予約,,,2,HPG即,A5,SD7072785,20,,,,,
20260114 16:21:50,退店,ホームページ予約ツール,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260118,1200,1330,お席のみのご予約,,,2,HPDS即,A1,SD7105354,,,,,,
20260114 18:34:51,顧客キャンセル,ホームページ予約ツール,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260124,1630,1800,お席のみのご予約,,,2,HPDS即,A5,SD7122046,,,,,,
20260115 17:59:01,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260123,1700,1830,お席のみのご予約,,1100,3,HPG即,A5,SD7221852,150,,,,,
20260115 18:27:24,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260115,1830,2000,,,,3,,A5,,,,,,,
20260115 18:35:38,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260115,1835,2005,,,,2,,A3,,,,,,,
20260115 18:44:56,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260115,1840,2010,,,,2,,A1,,,,,,,
20260115 19:12:41,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260115,1910,2040,,,,2,,B4,,,,,,,
20260115 19:17:37,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260115,1915,2045,,,,2,,B1,,,,,,,
20260115 20:05:02,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260115,2005,2135,,,,2,,A5,,,,,,,
20260116 08:15:28,退店,ネット予約（食べログ）,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260116,1130,1300,,,,2,,A3,,,,"コース          ：お席のみのご予約
ご要望          ：
",,,
20260116 11:39:11,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260116,1140,1310,,,,2,,A1,,,,,,,
20260116 12:19:03,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260116,1215,1345,,,,2,,A3,,,,,,,
20260116 17:02:04,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260116,1700,1845,,,,2,,A3,,,,,,,
20260116 17:02:14,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260116,1700,1830,,,,2,,A5,,,,,,,
20260116 17:49:45,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260116,1800,1930,,,,2,,A1,,,,,,,
20260116 18:05:20,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260116,1845,2015,,,,2,,A1,,,,萌,,,
20260116 18:07:37,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260116,1805,1935,,,,2,,A4,,,,,,,
20260116 18:09:19,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260116,1805,1935,,,,1,,D個室2,,,,,,,
20260116 19:39:48,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260116,1935,2105,,,,4,,"A4, A5",,,,,,,
20260116 19:51:37,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260116,1950,2120,,,,2,,A3,,,,,,,
20260116 20:20:29,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260116,2110,2240,,,,2,,D個室1,,,,,,,
20260116 22:28:33,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260117,1430,1600,お席のみのご予約,,200,4,HPG即,A3,SD7374835,40,,,,,
20260117 11:37:00,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260117,1135,1305,,,,2,,A5,,,,,,,
20260117 11:41:01,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260117,1140,1310,,,,2,,A1,,,,,,,
20260117 11:59:32,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260117,1155,1325,,,,2,,A3,,,,,,,
20260117 12:16:36,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260117,1215,1345,,,,2,,B4,,,,,,,
20260117 12:22:12,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260117,1220,1350,,,,2,,A4,,,,,,,
20260117 12:38:16,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260117,1235,1405,,,,3,,B3,,,,,,,
20260117 12:42:39,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260117,1240,1410,,,,3,,A1,,,,,,,
20260117 13:06:14,顧客キャンセル,ネット予約（食べログ）,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260124,1230,1400,,,,3,,A3,,,,"コース          ：お席のみのご予約
ご要望          ：
",,,
20260117 14:34:35,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260117,1430,1600,,,,2,,A5,,,,,,,
20260117 15:56:29,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260117,1555,1725,,,,2,,A1,,,,,,,
20260117 17:15:51,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260117,1715,1845,,,,2,,A5,,,,,,,
20260117 17:34:29,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260117,1800,1930,,,,2,,B4,,,,萌,,,
20260117 17:45:47,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260117,1745,1915,,,,1,,A3,,,,,,,
20260117 18:24:25,退店,席押さえ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260117,1835,2005,お席のみのご予約,,1000,3,席押さえ即,B3,SD7456799,150,,,,,
20260117 18:32:48,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260117,1830,2000,,,,2,,B2,,,,,,,
20260117 18:40:52,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260117,1840,2010,,,,2,,A5,,,,,,,
20260117 18:51:17,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260117,1850,2020,,,,2,,B1,,,,,,,
20260117 18:55:07,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260117,1855,2025,,,,2,,A1,,,,,,,
20260117 18:56:53,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260117,2005,2135,,,,4,,D個室1,,,,,,,
20260117 19:44:44,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260117,1940,2110,,,,2,,A4,,,,,,,
20260117 20:16:24,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260117,2015,2145,,,,2,,A1,,,,,,,
20260117 20:30:47,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260117,2030,2200,,,,2,,A5,,,,,,,
20260117 20:55:53,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260117,2055,2225,,,,4,,B1,,,,,,,
20260118 10:43:08,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260118,1730,1900,お席のみのご予約,,,3,HPG即,A5,SD7505066,150,,,,,
20260118 10:54:39,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260118,1300,1600,,,,2,,B1,,,,,,,
20260118 11:54:17,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260118,1150,1320,,,,2,,A5,,,,,,,
20260118 12:01:54,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260118,1200,1330,,,,2,,A4,,,,,,,
20260118 12:33:37,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260118,1230,1400,,,,2,,A3,,,,,,,
20260118 12:44:31,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260118,1330,1500,お席のみのご予約,,,2,HPG即,A5,SD7515707,20,,,,,
20260118 13:21:22,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260118,1325,1455,,,,2,,A1,,,,,,,
20260118 13:26:08,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260118,1325,1455,,,,3,,A3,,,,,,,
20260118 13:36:05,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260118,1400,1530,,,,3,,D個室1,,,,"萌
",,,
20260118 15:22:08,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260118,1525,1655,,,,2,,A5,,,,,,,
20260118 15:26:27,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260118,1530,1700,,,,3,,A3,,,,,,,
20260118 16:47:30,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260118,1645,1815,,,,2,,A1,,,,,,,
20260118 17:05:23,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260118,1800,2000,お席のみのご予約,,,6,HPG即,"A3, A4",SD7542658,300,,,,スマート支払い(決済完了),22451
20260118 17:23:21,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260118,1720,1850,,,,3,,B3,,,,,,,
20260118 17:33:57,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260118,1905,2035,,,,2,,D個室1,,,,,,,
20260118 18:27:27,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260118,1825,1955,,,,2,,A1,,,,,,,
20260118 18:27:55,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260118,1825,1955,,,,4,,D個室1,,,,,,,
20260118 18:28:24,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260118,1825,1955,,,,6,,B1,,,,,,,
20260118 18:50:33,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260118,1850,2020,,,,2,,B3,,,,,,,
20260118 19:24:40,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260118,1920,2050,,,,3,,A5,,,,,,,
20260118 20:05:41,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260120,1900,2030,お席のみのご予約,,,6,HPG即,"A3, A4",SD7562486,300,,,,,
20260119 15:07:36,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260121,1130,1300,お席のみのご予約,,,3,HPG即,A5,SD7616430,30,,,,,
20260119 18:44:04,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260120,1800,1930,お席のみのご予約,,,2,HPG即,A1,SD7640748,100,,,,,
20260119 21:48:12,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260122,1830,2000,お席のみのご予約,,,5,HPG即,D個室1,SD7663027,250,,,,,
20260120 08:41:12,顧客キャンセル,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260128,1130,1300,お席のみのご予約,,,6,HPG即,"A3, A4",SD7682532,0,,,,,
20260120 16:50:07,顧客キャンセル,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260130,1900,2030,お席のみのご予約,,,2,HPG即,A1,SD7721801,0,,,,,
20260120 17:11:02,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260120,1710,1840,,,,2,,A5,,,,,,,
20260120 17:37:00,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260123,1800,2000,『各種120分飲み放題付』大人気のチュクミサムギョプサルのスタンダードコース!!4500円,4950,,6,HPG即,"A3, A4",SD7726061,300,,,,,
20260120 19:16:32,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260120,1915,2045,,,,3,,B4,,,,,,,
20260120 20:18:46,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260120,2015,2145,,,,2,,A1,,,,,,,
20260121 11:35:18,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260121,1140,1310,,,,2,,A3,,,,,,,
20260121 11:59:44,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260121,1205,1335,,,,3,,A1,,,,,,,
20260121 12:53:12,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260121,1300,1430,,,,2,,A3,,,,,,,
20260121 17:32:39,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260121,1740,1910,,,,3,,A5,,,,,,,
20260121 17:35:20,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260128,1745,1915,,,,2,,A5,,,,萌,,,
20260121 17:43:27,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260121,1835,2005,お席のみのご予約,,,2,HPG即,A3,SD7825445,100,,,,,
20260121 17:51:05,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260121,1755,1925,,,,2,,A1,,,,,,,
20260121 18:53:52,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260121,1850,2020,,,,2,,B4,,,,,,,
20260121 18:54:05,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260121,1850,2020,,,,2,,B3,,,,,,,
20260121 19:20:31,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260121,1920,2050,,,,2,,B2,,,,,,,
20260122 11:40:01,退店,ネット予約（食べログ）,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260130,1830,2030,,,,9,,"A3, A4, A5",,,,"コース          ：【各種120分飲み放題付】チュクミサムギョプサルスタンダードコース◆チュクミサムギョプサルや韓国のり、チヂミ、キンパなどを楽しむ
ご要望          ：席料330円は人数分かかるのでしょうか？
席代電話済み萌水
",,,
20260122 11:52:50,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260122,1155,1325,,,,2,,A5,,,,,,,
20260122 12:07:21,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260125,1200,1330,お席のみのご予約,,,2,HPG即,B3,SD7891056,20,,,,,
20260122 12:25:19,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260122,1225,1355,,,,2,,A1,,,,,,,
20260122 13:01:00,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260122,1300,1430,,,,3,,A3,,,,,,,
20260122 15:12:25,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260123,1930,2100,お席のみのご予約,,,2,HPG即,A1,SD7908985,100,,,,,
20260122 17:35:52,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260122,1745,1915,,,,2,,A1,,,,,,,
20260122 18:09:02,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260123,1900,2030,お席のみのご予約,,,3,HPG即,B4,SD7926961,150,,,,,
20260122 18:09:54,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260122,1805,1935,,,,3,,B4,,,,,,,
20260122 18:27:55,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260125,2000,2130,お席のみのご予約,,,2,HPG即,A1,SD7930665,100,,,,,
20260122 18:39:43,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260122,1835,2005,,,,1,,B2,,,,,,,
20260122 18:59:34,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260122,1855,2025,,,,3,,A3,,,,,,,
20260122 19:17:41,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260122,1915,2045,,,,2,,B3,,,,,,,
20260122 19:32:11,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260123,1930,2100,,,,4,,B1,,,,"萌
遅れるかも？",,,
20260122 19:32:56,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260123,1900,2030,,,,2,,D個室1,,,,,,,
20260122 19:45:48,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260123,1800,1930,お席のみのご予約,,,2,HPG即,B3,SD7940369,100,,,,,
20260122 20:52:33,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260122,2050,2220,,,,3,,A5,,,,,,,
20260122 21:31:51,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260123,1930,2100,お席のみのご予約,,,2,HPG即,A5,SD7954431,100,,,,,
20260122 21:50:55,顧客キャンセル,ネット予約（食べログ）,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260124,1200,1330,,,,1,,A4,,,,"コース          ：お席のみのご予約
ご要望          ：
",,,
20260123 09:12:58,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260123,2000,2130,お席のみのご予約,,,2,HPG即,B3,SD7984821,100,,,,,
20260123 11:49:12,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260123,1145,1315,,,,3,,A5,,,,,,,
20260123 12:21:35,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260123,1225,1355,,,,3,,A3,,,,,,,
20260123 12:23:14,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260123,1235,1405,,,,2,,A1,,,,,,,
20260123 17:35:37,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260123,1735,1905,,,,1,,B2,,,,,,,
20260123 19:15:55,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260130,1230,1400,お席のみのご予約,,,2,HPG即,B1,SD8043540,20,,,,,
20260123 19:21:11,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260123,1920,2050,,,,1,,D個室2,,,,,,,
20260123 20:01:26,キャンセル,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260123,2035,2205,,,,2,,B2,,,,,,,
20260123 20:01:39,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260123,2050,2220,,,,2,,A3,,,,,,,
20260123 23:41:46,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260124,1630,1800,お席のみのご予約,,500,4,HPG即,A1,SD8075352,200,,,,,
20260124 01:09:28,退店,ネット予約（食べログ）,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260125,1240,1410,,,,2,,B4,,,,"コース          ：お席のみのご予約
ご要望          ：
",,,
20260124 11:32:07,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260124,1230,1400,,,,2,,A1,,,,萌,,,
20260124 11:38:40,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260124,1140,1310,,,,2,,A5,,,,,,,
20260124 11:51:52,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260124,1150,1320,,,,2,,B4,,,,,,,
20260124 11:58:12,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260124,1155,1325,,,,2,,B3,,,,,,,
20260124 12:16:11,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260124,1220,1350,,,,2,,B2,,,,,,,
20260124 14:16:31,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260124,1420,1550,,,,3,,A3,,,,,,,
20260124 14:31:01,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260124,1435,1605,,,,2,,A5,,,,,,,
20260124 16:08:52,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260124,1615,1745,,,,2,,A3,,,,,,,
