予約受付日,ステータス,予約経路,AIR店舗ID,店舗コード,店舗名,来店日,開始時間,終了時間,コース名,コース金額,利用ポイント,人数,ネット予約フラグ,テーブル,予約依頼番号,発行ポイント,要望,メモ,キーワード,スマート支払い利用有無,決済確定金額
20260222 19:05:05,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260222,2025,2155,,,,2,,D個室1,,,,,,,
20260222 19:17:30,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260222,1915,2045,,,,2,,B2,,,,,,,
20260222 19:26:52,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260222,1925,2055,,,,2,,B1,,,,,,,
20260222 19:41:16,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260222,1940,2110,,,,2,,A1,,,,,,,
20260222 19:53:27,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260222,2000,2130,,,,2,,B3,,,,,,,
20260222 20:00:52,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260222,2000,2130,,,,2,,B4,,,,,,,
20260222 20:52:18,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260222,2050,2220,,,,2,,A3,,,,,,,
20260224 17:16:21,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260224,1715,1845,,,,3,,A5,,,,,,,
20260224 18:08:42,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260224,1805,1935,,,,2,,A1,,,,,,,
20260224 18:37:04,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260224,1835,2005,,,,2,,A5,,,,,,,
20260224 19:08:53,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260224,1905,2035,,,,2,,A3,,,,,,,
20260224 19:54:46,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260224,1950,2120,,,,2,,B4,,,,,,,
20260224 20:14:24,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260228,1930,2100,お席のみのご予約,,500,3,HPG即,B4,SDB419081,150,"19時30分からの利用をお願いしたいのですが、ネット予約が20時以降しか出来ませんでした。
19時30分からの利用は可能でしょうか？",,,,
20260224 21:21:36,退店,ネット予約（食べログ）,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260227,1800,2010,,,,4,,A3,,,,"コース          ：【各種120分飲み放題付】チーズダッカルビスタンダードコース◆チーズダッカルビや韓国のり、チヂミ、キンパなどを楽しむ！宴会に◎
ご要望          ：
",,,
20260225 11:28:58,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260225,1135,1305,,,,2,,A5,,,,,,,
20260225 11:51:27,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260225,1155,1325,,,,1,,A1,,,,,,,
20260225 12:08:05,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260225,1205,1335,,,,2,,A3,,,,,,,
20260225 12:31:32,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260225,1240,1410,,,,3,,A5,,,,,,,
20260225 12:39:19,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260225,1245,1415,,,,2,,A1,,,,,,,
20260225 12:53:06,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260225,1250,1420,,,,2,,B4,,,,,,,
20260225 12:53:17,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260225,1250,1420,,,,3,,B3,,,,,,,
20260225 12:57:34,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260225,1255,1425,,,,2,,B2,,,,,,,
20260225 15:08:22,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260225,1930,2100,,,,2,,A5,,,,,,,
20260225 18:05:34,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260225,1830,2000,お席のみのご予約,,,3,HPG即,A3,SDB502439,150,,,,,
20260225 19:11:20,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260225,1910,2040,,,,4,,B3,,,,,,,
20260225 20:54:39,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260225,2050,2220,,,,3,,B4,,,,,,,
20260226 12:13:53,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260226,1220,1350,,,,4,,A5,,,,,,,
20260226 19:38:18,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260226,1935,2105,,,,2,,A5,,,,,,,
20260226 20:08:45,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260226,2005,2135,,,,2,,B4,,,,,,,
20260227 00:11:25,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260228,1200,1330,お席のみのご予約,,,2,HPG即,A1,SDB666950,20,,,,,
20260227 12:11:23,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260227,1220,1350,,,,2,,A1,,,,,,,
20260227 12:15:07,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260227,1215,1345,,,,2,,A3,,,,,,,
20260227 18:21:45,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260227,2000,2130,お席のみのご予約,,,2,HPG即,B1,SDB740684,100,,,,,
20260227 18:28:32,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260227,1825,1955,,,,1,,B2,,,,,,,
20260227 19:02:50,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260227,1900,2030,,,,2,,B3,,,,,,,
20260227 19:14:25,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260227,1910,2040,,,,2,,B2,,,,,,,
20260227 19:17:48,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260227,2100,2230,,,,2,,A5,,,,,,,
20260227 19:39:26,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260227,1935,2105,,,,2,,A4,,,,,,,
20260227 19:48:14,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260227,1945,2115,,,,2,,D個室1,,,,,,,
20260227 20:06:03,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260227,2005,2135,,,,2,,D個室2,,,,,,,
20260228 12:40:53,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260228,1300,1430,お席のみのご予約,,,3,HPG即,B4,SDB830908,30,,,,,
20260228 12:43:58,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260228,1730,1925,,,,5,,D個室1,,,,萌,,,
20260228 12:44:02,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260228,1240,1410,,,,2,,A5,,,,,,,
20260228 12:48:23,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260228,1255,1425,,,,2,,A3,,,,,,,
20260228 12:53:32,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260228,1900,2030,お席のみのご予約,,,3,HPG即,A1,SDB832756,150,,,,,
20260228 14:36:57,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260228,1450,1620,,,,2,,A5,,,,,,,
20260228 16:29:08,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260228,1640,1810,,,,2,,A5,,,,,,,
20260228 19:02:30,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260228,2110,2240,,,,5,,D個室1,,,,,,,
20260228 19:14:19,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260228,1910,2040,,,,5,,D個室1,,,,,,,
20260228 19:45:17,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260228,1945,2115,,,,4,,B1,,,,,,,
20260228 20:41:19,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260228,2040,2210,,,,2,,B2,,,,,,,
