"D.オーダーステータス","D.数量","D.価格","D.商品","D.商品カテゴリ1","D.商品カテゴリ2","H.集計対象営業年月日"
"20:配膳済","1","630","00000000208:手作り小籠包","フード","逸品料理","2024/12/23"
"20:配膳済","1","380","00000000205:手作りジャンボ餃子","フード","逸品料理","2024/12/23"
"20:配膳済","1","480","00000000135:カシスウーロン","ドリンク","カクテル","2024/12/23"
"20:配膳済","1","430","00000000115:白桃サワー","ドリンク","サワー","2024/12/23"
"20:配膳済","1","160","00000000038:つくね串","フード","焼き物","2024/12/23"
"20:配膳済","1","160","00000000038:つくね串","フード","焼き物","2024/12/23"
"20:配膳済","1","190","00000000191:鶏ハツ","フード","焼き物","2024/12/23"
"20:配膳済","1","190","00000000191:鶏ハツ","フード","焼き物","2024/12/23"
"30:キャンセル済","0","0","00000000362:お通し","フード","お通し","2024/12/23"
"30:キャンセル済","0","0","00000000362:お通し","フード","お通し","2024/12/23"
"30:キャンセル済","0","0","00000000097:生ビール","ドリンク","ビール","2024/12/23"
"30:キャンセル済","0","0","00000000131:すっきり梅酒","ドリンク","梅酒","2024/12/23"
"30:キャンセル済","0","0","00000000203:モツ煮","フード","逸品料理","2024/12/23"
"30:キャンセル済","0","0","00000000205:手作りジャンボ餃子","フード","逸品料理","2024/12/23"
"30:キャンセル済","0","0","00000000208:手作り小籠包","フード","逸品料理","2024/12/23"
"30:キャンセル済","0","0","00000000209:ネギ塩牛タン","フード","逸品料理","2024/12/23"
"30:キャンセル済","0","0","00000000198:ちくわ磯部揚げ","フード","揚げ物","2024/12/23"
"30:キャンセル済","0","0","00000000063:ｶﾏﾝﾍﾞｰﾙﾁｰｽﾞﾌﾗｲ","フード","揚げ物","2024/12/23"
"30:キャンセル済","0","0","00000000182:枝豆","フード","おつまみ","2024/12/23"
"30:キャンセル済","0","0","00000000182:枝豆","フード","おつまみ","2024/12/23"
"30:キャンセル済","0","0","00000000102:メガ角ハイボール","ドリンク","ハイボール","2024/12/23"
"30:キャンセル済","0","0","00000000110:翠ジンソーダ","ドリンク","ジンソーダ","2024/12/23"
"30:キャンセル済","0","0","00000000213:にら玉オムレツ","フード","逸品料理","2024/12/23"
"30:キャンセル済","0","0","00000000057:若鶏唐揚げ","フード","揚げ物","2024/12/23"
"30:キャンセル済","0","0","00000000102:メガ角ハイボール","ドリンク","ハイボール","2024/12/23"
"30:キャンセル済","0","0","00000000146:芋)富乃宝山","ドリンク","焼酎","2024/12/23"
"30:キャンセル済","0","0","00000000151:泡盛)残波","ドリンク","焼酎","2024/12/23"
"30:キャンセル済","0","0","00000000102:メガ角ハイボール","ドリンク","ハイボール","2024/12/23"
"20:配膳済","1","3800","00000000241:宴煌コース","コース","コース","2024/12/23"
"20:配膳済","1","3800","00000000241:宴煌コース","コース","コース","2024/12/23"
"20:配膳済","1","3800","00000000241:宴煌コース","コース","コース","2024/12/23"
"20:配膳済","1","3800","00000000241:宴煌コース","コース","コース","2024/12/23"
"20:配膳済","1","3800","00000000241:宴煌コース","コース","コース","2024/12/23"
"20:配膳済","1","3800","00000000241:宴煌コース","コース","コース","2024/12/23"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2024/12/23"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2024/12/23"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2024/12/23"
"20:配膳済","1","960","00000000102:メガ角ハイボール","ドリンク","ハイボール","2024/12/23"
"20:配膳済","1","380","00000000182:枝豆","フード","おつまみ","2024/12/23"
"20:配膳済","1","420","00000000220:味付けうずら卵","フード","おつまみ","2024/12/23"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2024/12/23"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2024/12/23"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2024/12/23"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2024/12/23"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2024/12/23"
"20:配膳済","1","480","00000000135:カシスウーロン","ドリンク","カクテル","2024/12/23"
"20:配膳済","1","680","00000000039:焼き鳥五点盛り合わせ","フード","焼き物","2024/12/23"
"20:配膳済","1","880","00000000226:柿とチーズの生ハム包み","フード","サラダ","2024/12/23"
"20:配膳済","1","680","00000000224:ズッキーニの唐揚げ","フード","サラダ","2024/12/23"
"20:配膳済","1","780","00000000227:チーズだっぷりピーマンの肉巻き","フード","サラダ","2024/12/23"
"20:配膳済","1","630","00000000208:手作り小籠包","フード","逸品料理","2024/12/23"
"20:配膳済","1","530","00000000196:鶏軟骨唐揚げ","フード","揚げ物","2024/12/23"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2024/12/23"
"20:配膳済","1","430","00000000112:タコハイ","ドリンク","サワー","2024/12/23"
"20:配膳済","1","450","00000000131:すっきり梅酒","ドリンク","梅酒","2024/12/23"
"30:キャンセル済","0","0","00000000362:お通し","フード","お通し","2024/12/23"
"30:キャンセル済","0","0","00000000362:お通し","フード","お通し","2024/12/23"
"30:キャンセル済","0","0","00000000362:お通し","フード","お通し","2024/12/23"
"30:キャンセル済","0","0","00000000097:生ビール","ドリンク","ビール","2024/12/23"
"30:キャンセル済","0","0","00000000112:タコハイ","ドリンク","サワー","2024/12/23"
"30:キャンセル済","0","0","00000000167:ジンジャーエール","ドリンク","ソフトドリンク","2024/12/23"
"30:キャンセル済","0","0","00000000247:牛もつ鍋一人前","コース","コース","2024/12/23"
"30:キャンセル済","0","0","00000000247:牛もつ鍋一人前","コース","コース","2024/12/23"
"30:キャンセル済","0","0","00000000181:ポテトサラダ","フード","サラダ","2024/12/23"
"30:キャンセル済","0","0","00000000182:枝豆","フード","おつまみ","2024/12/23"
"30:キャンセル済","0","0","00000000206:とんぺい焼き","フード","逸品料理","2024/12/23"
"30:キャンセル済","0","0","00000000212:あさりの酒蒸し","フード","逸品料理","2024/12/23"
"30:キャンセル済","0","0","00000000362:お通し","フード","お通し","2024/12/23"
"30:キャンセル済","0","0","00000000362:お通し","フード","お通し","2024/12/23"
"30:キャンセル済","0","0","00000000362:お通し","フード","お通し","2024/12/23"
"30:キャンセル済","0","0","00000000362:お通し","フード","お通し","2024/12/23"
"30:キャンセル済","0","0","00000000362:お通し","フード","お通し","2024/12/23"
"30:キャンセル済","0","0","00000000362:お通し","フード","お通し","2024/12/23"
"30:キャンセル済","0","0","00000000362:お通し","フード","お通し","2024/12/23"
"30:キャンセル済","0","0","00000000097:生ビール","ドリンク","ビール","2024/12/23"
"30:キャンセル済","0","0","00000000097:生ビール","ドリンク","ビール","2024/12/23"
"30:キャンセル済","0","0","00000000097:生ビール","ドリンク","ビール","2024/12/23"
"30:キャンセル済","0","0","00000000097:生ビール","ドリンク","ビール","2024/12/23"
"30:キャンセル済","0","0","00000000097:生ビール","ドリンク","ビール","2024/12/23"
"30:キャンセル済","0","0","00000000131:すっきり梅酒","ドリンク","梅酒","2024/12/23"
"30:キャンセル済","0","0","00000000131:すっきり梅酒","ドリンク","梅酒","2024/12/23"
"30:キャンセル済","0","0","00000000182:枝豆","フード","おつまみ","2024/12/23"
"30:キャンセル済","0","0","00000000182:枝豆","フード","おつまみ","2024/12/23"
"30:キャンセル済","0","0","00000000208:手作り小籠包","フード","逸品料理","2024/12/23"
"30:キャンセル済","0","0","00000000208:手作り小籠包","フード","逸品料理","2024/12/23"
"30:キャンセル済","0","0","00000000192:焼鳥七点盛り合わせ","フード","焼き物","2024/12/23"
"30:キャンセル済","0","0","00000000097:生ビール","ドリンク","ビール","2024/12/23"
"30:キャンセル済","0","0","00000000097:生ビール","ドリンク","ビール","2024/12/23"
"30:キャンセル済","0","0","00000000097:生ビール","ドリンク","ビール","2024/12/23"
"30:キャンセル済","0","0","00000000097:生ビール","ドリンク","ビール","2024/12/23"
"30:キャンセル済","0","0","00000000097:生ビール","ドリンク","ビール","2024/12/23"
"30:キャンセル済","0","0","00000000113:レモンサワー","ドリンク","サワー","2024/12/23"
"30:キャンセル済","0","0","00000000228:小松菜の炒め","フード","サラダ","2024/12/23"
"30:キャンセル済","0","0","00000000216:その他","フード","サラダ","2024/12/23"
"30:キャンセル済","0","0","00000000097:生ビール","ドリンク","ビール","2024/12/23"
"30:キャンセル済","0","0","00000000084:桜ユッケ","フード","馬刺し","2024/12/23"
"30:キャンセル済","0","0","00000000205:手作りジャンボ餃子","フード","逸品料理","2024/12/23"
"30:キャンセル済","0","0","00000000205:手作りジャンボ餃子","フード","逸品料理","2024/12/23"
"30:キャンセル済","0","0","00000000205:手作りジャンボ餃子","フード","逸品料理","2024/12/23"
"30:キャンセル済","0","0","00000000097:生ビール","ドリンク","ビール","2024/12/23"
"30:キャンセル済","0","0","00000000097:生ビール","ドリンク","ビール","2024/12/23"
"30:キャンセル済","0","0","00000000161:黒烏龍茶アイス","ドリンク","ソフトドリンク","2024/12/23"
"30:キャンセル済","0","0","00000000161:黒烏龍茶アイス","ドリンク","ソフトドリンク","2024/12/23"
"30:キャンセル済","0","0","00000000101:角ハイボール","ドリンク","ハイボール","2024/12/23"
"30:キャンセル済","0","0","00000000212:あさりの酒蒸し","フード","逸品料理","2024/12/23"
"30:キャンセル済","0","0","00000000212:あさりの酒蒸し","フード","逸品料理","2024/12/23"
"30:キャンセル済","0","0","00000000067:焼きうどん","フード","食事","2024/12/23"
"30:キャンセル済","0","0","00000000066:醤油焼きそば","フード","食事","2024/12/23"
"30:キャンセル済","0","0","00000000162:黒烏龍茶ホット","ドリンク","ソフトドリンク","2024/12/23"
"30:キャンセル済","0","0","00000000097:生ビール","ドリンク","ビール","2024/12/23"
"30:キャンセル済","0","0","00000000162:黒烏龍茶ホット","ドリンク","ソフトドリンク","2024/12/23"
"30:キャンセル済","0","0","00000000101:角ハイボール","ドリンク","ハイボール","2024/12/23"
"30:キャンセル済","0","0","00000000097:生ビール","ドリンク","ビール","2024/12/23"
"30:キャンセル済","0","0","00000000097:生ビール","ドリンク","ビール","2024/12/23"
"30:キャンセル済","0","0","00000000162:黒烏龍茶ホット","ドリンク","ソフトドリンク","2024/12/23"
"30:キャンセル済","0","0","00000000101:角ハイボール","ドリンク","ハイボール","2024/12/23"
"30:キャンセル済","0","0","00000000101:角ハイボール","ドリンク","ハイボール","2024/12/23"
"30:キャンセル済","0","0","00000000113:レモンサワー","ドリンク","サワー","2024/12/23"
"30:キャンセル済","0","0","00000000162:黒烏龍茶ホット","ドリンク","ソフトドリンク","2024/12/23"
"30:キャンセル済","0","0","00000000162:黒烏龍茶ホット","ドリンク","ソフトドリンク","2024/12/23"
"20:配膳済","1","4500","00000000244:小籠包食べ放題コース","コース","コース","2024/12/23"
"20:配膳済","1","4500","00000000244:小籠包食べ放題コース","コース","コース","2024/12/23"
"20:配膳済","1","4500","00000000244:小籠包食べ放題コース","コース","コース","2024/12/23"
"20:配膳済","1","4500","00000000244:小籠包食べ放題コース","コース","コース","2024/12/23"
"20:配膳済","1","4500","00000000244:小籠包食べ放題コース","コース","コース","2024/12/23"
"20:配膳済","1","4500","00000000244:小籠包食べ放題コース","コース","コース","2024/12/23"
"20:配膳済","1","4500","00000000244:小籠包食べ放題コース","コース","コース","2024/12/23"
"20:配膳済","1","4500","00000000244:小籠包食べ放題コース","コース","コース","2024/12/23"
"20:配膳済","1","4500","00000000244:小籠包食べ放題コース","コース","コース","2024/12/23"
"20:配膳済","1","4500","00000000244:小籠包食べ放題コース","コース","コース","2024/12/23"
"20:配膳済","1","4500","00000000244:小籠包食べ放題コース","コース","コース","2024/12/23"
"20:配膳済","1","3300","00000000240:食べ飲み放題","コース","コース","2024/12/23"
"20:配膳済","1","3300","00000000240:食べ飲み放題","コース","コース","2024/12/23"
"20:配膳済","1","3300","00000000240:食べ飲み放題","コース","コース","2024/12/23"
"20:配膳済","1","3300","00000000240:食べ飲み放題","コース","コース","2024/12/23"
"20:配膳済","1","3300","00000000240:食べ飲み放題","コース","コース","2024/12/23"
"20:配膳済","1","3300","00000000240:食べ飲み放題","コース","コース","2024/12/23"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2024/12/23"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2024/12/23"
"20:配膳済","1","430","00000000116:梅干しサワー","ドリンク","サワー","2024/12/23"
"20:配膳済","1","680","00000000203:モツ煮","フード","逸品料理","2024/12/23"
"20:配膳済","1","780","00000000206:とんぺい焼き","フード","逸品料理","2024/12/23"
"20:配膳済","1","700","00000000099:アサヒスーパードライ中瓶","ドリンク","ビール","2024/12/23"
"20:配膳済","1","780","00000000020:気まくれ海鮮サラダ","フード","サラダ","2024/12/23"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2024/12/23"
"20:配膳済","1","460","00000000103:ジムビームハイボール","ドリンク","ハイボール","2024/12/23"
"20:配膳済","1","380","00000000205:手作りジャンボ餃子","フード","逸品料理","2024/12/23"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2024/12/23"
"20:配膳済","1","430","00000000116:梅干しサワー","ドリンク","サワー","2024/12/23"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2024/12/23"
"20:配膳済","1","4600","00000000245:旬彩コース","コース","コース","2024/12/23"
"20:配膳済","1","4600","00000000245:旬彩コース","コース","コース","2024/12/23"
"20:配膳済","1","4600","00000000245:旬彩コース","コース","コース","2024/12/23"
"20:配膳済","1","4600","00000000245:旬彩コース","コース","コース","2024/12/23"
"20:配膳済","1","4600","00000000245:旬彩コース","コース","コース","2024/12/23"
"20:配膳済","1","4600","00000000245:旬彩コース","コース","コース","2024/12/23"
"20:配膳済","1","4600","00000000245:旬彩コース","コース","コース","2024/12/23"
"20:配膳済","1","4600","00000000245:旬彩コース","コース","コース","2024/12/23"
"20:配膳済","1","4600","00000000245:旬彩コース","コース","コース","2024/12/23"
"20:配膳済","1","4600","00000000245:旬彩コース","コース","コース","2024/12/23"
"20:配膳済","1","4600","00000000245:旬彩コース","コース","コース","2024/12/23"
"20:配膳済","1","4600","00000000245:旬彩コース","コース","コース","2024/12/23"
"20:配膳済","1","4600","00000000245:旬彩コース","コース","コース","2024/12/23"
"20:配膳済","1","2200","00000000239:その他","ドリンク","焼酎ボトル","2024/12/23"
"20:配膳済","1","4600","00000000245:旬彩コース","コース","コース","2024/12/23"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2024/12/23"
"20:配膳済","1","450","00000000131:すっきり梅酒","ドリンク","梅酒","2024/12/23"
"20:配膳済","1","680","00000000019:温玉入シーザーサラダ","フード","サラダ","2024/12/23"
"20:配膳済","1","780","00000000067:焼きうどん","フード","食事","2024/12/23"
"20:配膳済","1","480","00000000357:ゆずハイボール","ドリンク","ハイボール","2024/12/23"
"20:配膳済","1","780","00000000067:焼きうどん","フード","食事","2024/12/23"
"20:配膳済","1","450","00000000131:すっきり梅酒","ドリンク","梅酒","2024/12/23"
"20:配膳済","1","430","00000000113:レモンサワー","ドリンク","サワー","2024/12/23"
"20:配膳済","1","430","00000000121:緑茶ハイ","ドリンク","お茶割","2024/12/23"
"20:配膳済","1","430","00000000121:緑茶ハイ","ドリンク","お茶割","2024/12/23"
"20:配膳済","1","380","00000000182:枝豆","フード","おつまみ","2024/12/23"
"20:配膳済","1","680","00000000031:ｱﾎﾞｶﾄﾞ漬鮪のぶつ切り","フード","おつまみ","2024/12/23"
"20:配膳済","1","420","00000000220:味付けうずら卵","フード","おつまみ","2024/12/23"
"20:配膳済","1","480","00000000061:ポテトフライ","フード","揚げ物","2024/12/23"
"20:配膳済","1","420","00000000183:冷奴","フード","おつまみ","2024/12/23"
"20:配膳済","1","480","00000000061:ポテトフライ","フード","揚げ物","2024/12/23"
"20:配膳済","1","380","00000000182:枝豆","フード","おつまみ","2024/12/23"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2024/12/23"
"20:配膳済","1","480","00000000357:ゆずハイボール","ドリンク","ハイボール","2024/12/23"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2024/12/23"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2024/12/23"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2024/12/23"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2024/12/23"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2024/12/23"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2024/12/23"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2024/12/23"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2024/12/23"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2024/12/23"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2024/12/23"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2024/12/23"
"20:配膳済","1","430","00000000352:博多ハイボール","ドリンク","ハイボール","2024/12/23"
"20:配膳済","1","430","00000000352:博多ハイボール","ドリンク","ハイボール","2024/12/23"
"20:配膳済","1","480","00000000137:ピーチウーロン","ドリンク","カクテル","2024/12/23"
"20:配膳済","1","550","00000000144:麦)中々","ドリンク","焼酎","2024/12/23"
"20:配膳済","1","1080","00000000106:山崎プレミアムハイボール","ドリンク","ハイボール","2024/12/23"
"20:配膳済","1","1080","00000000106:山崎プレミアムハイボール","ドリンク","ハイボール","2024/12/23"
"20:配膳済","1","350","00000000167:ジンジャーエール","ドリンク","ソフトドリンク","2024/12/23"
"20:配膳済","1","1080","00000000107:白州ハイボール","ドリンク","ハイボール","2024/12/23"
"20:配膳済","1","480","00000000061:ポテトフライ","フード","揚げ物","2024/12/23"
"20:配膳済","1","420","00000000028:アボカド刺し","フード","おつまみ","2024/12/23"
"20:配膳済","1","580","00000000063:ｶﾏﾝﾍﾞｰﾙﾁｰｽﾞﾌﾗｲ","フード","揚げ物","2024/12/23"
"20:配膳済","1","380","00000000182:枝豆","フード","おつまみ","2024/12/23"
"20:配膳済","1","450","00000000023:梅水晶","フード","おつまみ","2024/12/23"
"20:配膳済","1","580","00000000049:子持ちししゃも","フード","焼き物","2024/12/23"
"20:配膳済","1","680","00000000194:するめいか焼き","フード","焼き物","2024/12/23"
"20:配膳済","1","680","00000000224:ズッキーニの唐揚げ","フード","サラダ","2024/12/23"
"20:配膳済","1","780","00000000084:桜ユッケ","フード","馬刺し","2024/12/23"
"20:配膳済","1","480","00000000074:チーズケーキ","フード","デザート","2024/12/23"
"20:配膳済","1","430","00000000352:博多ハイボール","ドリンク","ハイボール","2024/12/23"
"20:配膳済","1","430","00000000352:博多ハイボール","ドリンク","ハイボール","2024/12/23"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2024/12/23"
"20:配膳済","1","1080","00000000107:白州ハイボール","ドリンク","ハイボール","2024/12/23"
"20:配膳済","1","1080","00000000106:山崎プレミアムハイボール","ドリンク","ハイボール","2024/12/23"
"20:配膳済","1","430","00000000352:博多ハイボール","ドリンク","ハイボール","2024/12/23"
"20:配膳済","1","1080","00000000106:山崎プレミアムハイボール","ドリンク","ハイボール","2024/12/23"
"20:配膳済","1","1080","00000000106:山崎プレミアムハイボール","ドリンク","ハイボール","2024/12/23"
"20:配膳済","1","1080","00000000107:白州ハイボール","ドリンク","ハイボール","2024/12/23"
"20:配膳済","1","350","00000000167:ジンジャーエール","ドリンク","ソフトドリンク","2024/12/23"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2024/12/23"
"20:配膳済","1","350","00000000161:黒烏龍茶アイス","ドリンク","ソフトドリンク","2024/12/23"
"20:配膳済","1","1080","00000000106:山崎プレミアムハイボール","ドリンク","ハイボール","2024/12/23"
"20:配膳済","1","730","00000000111:翠ジンソーダメガ","ドリンク","ジンソーダ","2024/12/23"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2024/12/23"
"20:配膳済","1","430","00000000352:博多ハイボール","ドリンク","ハイボール","2024/12/23"
"20:配膳済","1","350","00000000161:黒烏龍茶アイス","ドリンク","ソフトドリンク","2024/12/23"
"20:配膳済","1","350","00000000161:黒烏龍茶アイス","ドリンク","ソフトドリンク","2024/12/23"
"30:キャンセル済","0","0","00000000362:お通し","フード","お通し","2024/12/23"
"30:キャンセル済","0","0","00000000362:お通し","フード","お通し","2024/12/23"
"30:キャンセル済","0","0","00000000362:お通し","フード","お通し","2024/12/23"
"30:キャンセル済","0","0","00000000362:お通し","フード","お通し","2024/12/23"
"30:キャンセル済","0","0","00000000362:お通し","フード","お通し","2024/12/23"
"30:キャンセル済","0","0","00000000362:お通し","フード","お通し","2024/12/23"
"30:キャンセル済","0","0","00000000362:お通し","フード","お通し","2024/12/23"
"30:キャンセル済","0","0","00000000362:お通し","フード","お通し","2024/12/23"
"30:キャンセル済","0","0","00000000123:松竹梅","ドリンク","日本酒","2024/12/23"
"30:キャンセル済","0","0","00000000123:松竹梅","ドリンク","日本酒","2024/12/23"
"30:キャンセル済","0","0","00000000113:レモンサワー","ドリンク","サワー","2024/12/23"
"30:キャンセル済","0","0","00000000145:芋)黒霧島","ドリンク","焼酎","2024/12/23"
"30:キャンセル済","0","0","00000000145:芋)黒霧島","ドリンク","焼酎","2024/12/23"
"30:キャンセル済","0","0","00000000145:芋)黒霧島","ドリンク","焼酎","2024/12/23"
"30:キャンセル済","0","0","00000000167:ジンジャーエール","ドリンク","ソフトドリンク","2024/12/23"
"30:キャンセル済","0","0","00000000167:ジンジャーエール","ドリンク","ソフトドリンク","2024/12/23"
"30:キャンセル済","0","0","00000000182:枝豆","フード","おつまみ","2024/12/23"
"30:キャンセル済","0","0","00000000182:枝豆","フード","おつまみ","2024/12/23"
"30:キャンセル済","0","0","00000000036:豚バラ串","フード","焼き物","2024/12/23"
"30:キャンセル済","0","0","00000000036:豚バラ串","フード","焼き物","2024/12/23"
"30:キャンセル済","0","0","00000000036:豚バラ串","フード","焼き物","2024/12/23"
"30:キャンセル済","0","0","00000000036:豚バラ串","フード","焼き物","2024/12/23"
"30:キャンセル済","0","0","00000000197:オニオンリング","フード","揚げ物","2024/12/23"
"30:キャンセル済","0","0","00000000061:ポテトフライ","フード","揚げ物","2024/12/23"
"30:キャンセル済","0","0","00000000220:味付けうずら卵","フード","おつまみ","2024/12/23"
"30:キャンセル済","0","0","00000000201:タコ唐揚げ","フード","揚げ物","2024/12/23"
"30:キャンセル済","0","0","00000000048:エイヒレ炙り","フード","焼き物","2024/12/23"
"30:キャンセル済","0","0","00000000194:するめいか焼き","フード","焼き物","2024/12/23"
"30:キャンセル済","0","0","00000000123:松竹梅","ドリンク","日本酒","2024/12/23"
"30:キャンセル済","0","0","00000000123:松竹梅","ドリンク","日本酒","2024/12/23"
"30:キャンセル済","0","0","00000000145:芋)黒霧島","ドリンク","焼酎","2024/12/23"
"30:キャンセル済","0","0","00000000145:芋)黒霧島","ドリンク","焼酎","2024/12/23"
"30:キャンセル済","0","0","00000000123:松竹梅","ドリンク","日本酒","2024/12/23"
"30:キャンセル済","0","0","00000000123:松竹梅","ドリンク","日本酒","2024/12/23"
"30:キャンセル済","0","0","00000000022:タコわさび","フード","おつまみ","2024/12/23"
"30:キャンセル済","0","0","00000000084:桜ユッケ","フード","馬刺し","2024/12/23"
"30:キャンセル済","0","0","00000000131:すっきり梅酒","ドリンク","梅酒","2024/12/23"
"30:キャンセル済","0","0","00000000161:黒烏龍茶アイス","ドリンク","ソフトドリンク","2024/12/23"
"30:キャンセル済","0","0","00000000123:松竹梅","ドリンク","日本酒","2024/12/23"
"30:キャンセル済","0","0","00000000123:松竹梅","ドリンク","日本酒","2024/12/23"
"30:キャンセル済","0","0","00000000123:松竹梅","ドリンク","日本酒","2024/12/23"
"30:キャンセル済","0","0","00000000123:松竹梅","ドリンク","日本酒","2024/12/23"
"30:キャンセル済","0","0","00000000123:松竹梅","ドリンク","日本酒","2024/12/23"
"30:キャンセル済","0","0","00000000241:宴煌コース","コース","コース","2024/12/24"
"30:キャンセル済","0","0","00000000241:宴煌コース","コース","コース","2024/12/24"
"30:キャンセル済","0","0","00000000241:宴煌コース","コース","コース","2024/12/24"
"30:キャンセル済","0","0","00000000241:宴煌コース","コース","コース","2024/12/24"
"30:キャンセル済","0","0","00000000241:宴煌コース","コース","コース","2024/12/24"
"30:キャンセル済","0","0","00000000241:宴煌コース","コース","コース","2024/12/24"
"30:キャンセル済","0","0","00000000241:宴煌コース","コース","コース","2024/12/24"
"20:配膳済","1","3800","00000000241:宴煌コース","コース","コース","2024/12/24"
"20:配膳済","1","3800","00000000241:宴煌コース","コース","コース","2024/12/24"
"20:配膳済","1","680","00000000204:牛すじ煮込み","フード","逸品料理","2024/12/24"
"30:キャンセル済","0","0","00000000362:お通し","フード","お通し","2024/12/24"
"30:キャンセル済","0","0","00000000362:お通し","フード","お通し","2024/12/24"
"30:キャンセル済","0","0","00000000362:お通し","フード","お通し","2024/12/24"
"30:キャンセル済","0","0","00000000208:手作り小籠包","フード","逸品料理","2024/12/24"
"30:キャンセル済","0","0","00000000212:あさりの酒蒸し","フード","逸品料理","2024/12/24"
"30:キャンセル済","0","0","00000000048:エイヒレ炙り","フード","焼き物","2024/12/24"
"30:キャンセル済","0","0","00000000103:ジムビームハイボール","ドリンク","ハイボール","2024/12/24"
"30:キャンセル済","0","0","00000000129:山崎梅酒","ドリンク","梅酒","2024/12/24"
"30:キャンセル済","0","0","00000000129:山崎梅酒","ドリンク","梅酒","2024/12/24"
"30:キャンセル済","0","0","00000000103:ジムビームハイボール","ドリンク","ハイボール","2024/12/24"
"30:キャンセル済","0","0","00000000362:お通し","フード","お通し","2024/12/24"
"30:キャンセル済","0","0","00000000097:生ビール","ドリンク","ビール","2024/12/24"
"30:キャンセル済","0","0","00000000216:Xmas","フード","サラダ","2024/12/24"
"30:キャンセル済","0","0","00000000208:手作り小籠包","フード","逸品料理","2024/12/24"
"30:キャンセル済","0","0","00000000028:アボカド刺し","フード","おつまみ","2024/12/24"
"30:キャンセル済","0","0","00000000197:オニオンリング","フード","揚げ物","2024/12/24"
"30:キャンセル済","0","0","00000000101:角ハイボール","ドリンク","ハイボール","2024/12/24"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2024/12/24"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2024/12/24"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2024/12/24"
"20:配膳済","1","630","00000000208:手作り小籠包","フード","逸品料理","2024/12/24"
"20:配膳済","1","760","00000000212:あさりの酒蒸し","フード","逸品料理","2024/12/24"
"20:配膳済","1","530","00000000048:エイヒレ炙り","フード","焼き物","2024/12/24"
"20:配膳済","1","460","00000000103:ジムビームハイボール","ドリンク","ハイボール","2024/12/24"
"20:配膳済","1","480","00000000129:山崎梅酒","ドリンク","梅酒","2024/12/24"
"20:配膳済","1","480","00000000129:山崎梅酒","ドリンク","梅酒","2024/12/24"
"20:配膳済","1","460","00000000103:ジムビームハイボール","ドリンク","ハイボール","2024/12/24"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2024/12/24"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2024/12/24"
"20:配膳済","1","430","00000000115:白桃サワー","ドリンク","サワー","2024/12/24"
"20:配膳済","1","350","00000000161:黒烏龍茶アイス","ドリンク","ソフトドリンク","2024/12/24"
"20:配膳済","1","990","00000000216:Xmas","フード","サラダ","2024/12/24"
"20:配膳済","1","1080","00000000189:お任せ3点盛り合わせ","フード","刺身","2024/12/24"
"20:配膳済","1","630","00000000208:手作り小籠包","フード","逸品料理","2024/12/24"
"20:配膳済","1","430","00000000112:タコハイ","ドリンク","サワー","2024/12/24"
"20:配膳済","1","420","00000000028:アボカド刺し","フード","おつまみ","2024/12/24"
"20:配膳済","1","430","00000000113:レモンサワー","ドリンク","サワー","2024/12/24"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2024/12/25"
