"D.オーダーステータス","D.数量","D.価格","D.商品","D.商品カテゴリ1","D.商品カテゴリ2","H.集計対象営業年月日"
"20:配膳済","1","680","00000000211:だし巻き卵","フード","逸品料理","2025/03/08"
"20:配膳済","1","450","00000000130:南高梅酒","ドリンク","梅酒","2025/03/08"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2025/03/08"
"20:配膳済","1","460","00000000103:ジムビームハイボール","ドリンク","ハイボール","2025/03/08"
"20:配膳済","1","350","00000000168:オレンジジュース","ドリンク","ソフトドリンク","2025/03/08"
"20:配膳済","1","400","00000000138:白ワイングラス","ドリンク","ワイン","2025/03/08"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2025/03/08"
"20:配膳済","1","400","00000000138:白ワイングラス","ドリンク","ワイン","2025/03/08"
"20:配膳済","1","400","00000000140:赤ワイングラス","ドリンク","ワイン","2025/03/08"
"20:配膳済","1","350","00000000167:ジンジャーエール","ドリンク","ソフトドリンク","2025/03/08"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2025/03/08"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2025/03/08"
"20:配膳済","1","480","00000000133:カシスオレンジ","ドリンク","カクテル","2025/03/08"
"20:配膳済","1","400","00000000138:白ワイングラス","ドリンク","ワイン","2025/03/08"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2025/03/08"
"20:配膳済","1","4750","00000000170:唐揚げ定食","ランチ","ランチ","2025/03/10"
"20:配膳済","1","4800","00000000410:4800コース","コース","コース","2025/03/10"
"20:配膳済","1","4800","00000000410:4800コース","コース","コース","2025/03/10"
"20:配膳済","1","4800","00000000410:4800コース","コース","コース","2025/03/10"
"20:配膳済","1","3500","00000000407:3500円コース","コース","コース","2025/03/10"
"20:配膳済","1","3500","00000000407:3500円コース","コース","コース","2025/03/10"
"20:配膳済","1","3500","00000000407:3500円コース","コース","コース","2025/03/10"
"20:配膳済","1","3500","00000000407:3500円コース","コース","コース","2025/03/10"
"20:配膳済","1","3500","00000000407:3500円コース","コース","コース","2025/03/10"
"20:配膳済","1","3500","00000000407:3500円コース","コース","コース","2025/03/10"
"20:配膳済","1","3500","00000000407:3500円コース","コース","コース","2025/03/10"
"20:配膳済","1","3800","00000000241:宴煌コース","コース","コース","2025/03/10"
"20:配膳済","1","3800","00000000241:宴煌コース","コース","コース","2025/03/10"
"20:配膳済","1","3800","00000000241:宴煌コース","コース","コース","2025/03/10"
"20:配膳済","1","3800","00000000241:宴煌コース","コース","コース","2025/03/10"
"20:配膳済","1","3800","00000000241:宴煌コース","コース","コース","2025/03/10"
"20:配膳済","1","3800","00000000241:宴煌コース","コース","コース","2025/03/10"
"20:配膳済","1","3800","00000000241:宴煌コース","コース","コース","2025/03/10"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/10"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/10"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2025/03/10"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2025/03/10"
"20:配膳済","1","580","00000000223:いぶりがっことクリームチーズ","フード","サラダ","2025/03/10"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2025/03/10"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2025/03/10"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2025/03/10"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2025/03/10"
"20:配膳済","1","450","00000000023:梅水晶","フード","おつまみ","2025/03/10"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2025/03/10"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2025/03/10"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2025/03/10"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2025/03/10"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/10"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/10"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/10"
"20:配膳済","1","430","00000000110:翠ジンソーダ","ドリンク","ジンソーダ","2025/03/10"
"20:配膳済","1","430","00000000110:翠ジンソーダ","ドリンク","ジンソーダ","2025/03/10"
"20:配膳済","1","430","00000000110:翠ジンソーダ","ドリンク","ジンソーダ","2025/03/10"
"20:配膳済","1","430","00000000110:翠ジンソーダ","ドリンク","ジンソーダ","2025/03/10"
"20:配膳済","1","430","00000000110:翠ジンソーダ","ドリンク","ジンソーダ","2025/03/10"
"20:配膳済","1","580","00000000223:いぶりがっことクリームチーズ","フード","サラダ","2025/03/10"
"20:配膳済","1","420","00000000217:オニオンスライス","フード","おつまみ","2025/03/10"
"20:配膳済","1","450","00000000023:梅水晶","フード","おつまみ","2025/03/10"
"20:配膳済","1","430","00000000110:翠ジンソーダ","ドリンク","ジンソーダ","2025/03/10"
"20:配膳済","1","430","00000000110:翠ジンソーダ","ドリンク","ジンソーダ","2025/03/10"
"20:配膳済","1","430","00000000110:翠ジンソーダ","ドリンク","ジンソーダ","2025/03/10"
"20:配膳済","1","430","00000000110:翠ジンソーダ","ドリンク","ジンソーダ","2025/03/10"
"20:配膳済","1","430","00000000110:翠ジンソーダ","ドリンク","ジンソーダ","2025/03/10"
"20:配膳済","1","430","00000000110:翠ジンソーダ","ドリンク","ジンソーダ","2025/03/10"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/10"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/10"
"20:配膳済","1","1280","00000000224:しらすのパスタ","フード","サラダ","2025/03/10"
"20:配膳済","1","420","00000000220:味付けうずら卵","フード","おつまみ","2025/03/10"
"20:配膳済","1","420","00000000217:オニオンスライス","フード","おつまみ","2025/03/10"
"30:キャンセル済","0","0","00000000107:白州ハイボール","ドリンク","ハイボール","2025/03/10"
"30:キャンセル済","0","0","00000000107:白州ハイボール","ドリンク","ハイボール","2025/03/10"
"30:キャンセル済","0","0","00000000107:白州ハイボール","ドリンク","ハイボール","2025/03/10"
"30:キャンセル済","0","0","00000000107:白州ハイボール","ドリンク","ハイボール","2025/03/10"
"30:キャンセル済","0","0","00000000352:博多ハイボール","ドリンク","ハイボール","2025/03/10"
"30:キャンセル済","0","0","00000000352:博多ハイボール","ドリンク","ハイボール","2025/03/10"
"30:キャンセル済","0","0","00000000352:博多ハイボール","ドリンク","ハイボール","2025/03/10"
"30:キャンセル済","0","0","00000000352:博多ハイボール","ドリンク","ハイボール","2025/03/10"
"20:配膳済","1","1080","00000000107:白州ハイボール","ドリンク","ハイボール","2025/03/10"
"20:配膳済","1","1080","00000000107:白州ハイボール","ドリンク","ハイボール","2025/03/10"
"20:配膳済","1","1080","00000000107:白州ハイボール","ドリンク","ハイボール","2025/03/10"
"20:配膳済","1","1080","00000000107:白州ハイボール","ドリンク","ハイボール","2025/03/10"
"20:配膳済","1","950","00000000173:生姜焼き定食","ランチ","ランチ","2025/03/11"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/11"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/11"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2025/03/11"
"20:配膳済","1","350","00000000169:マンゴージュース","ドリンク","ソフトドリンク","2025/03/11"
"20:配膳済","1","480","00000000061:ポテトフライ","フード","揚げ物","2025/03/11"
"20:配膳済","1","660","00000000201:タコ唐揚げ","フード","揚げ物","2025/03/11"
"20:配膳済","1","680","00000000031:ｱﾎﾞｶﾄﾞ漬鮪のぶつ切り","フード","おつまみ","2025/03/11"
"20:配膳済","1","380","00000000182:枝豆","フード","おつまみ","2025/03/11"
"20:配膳済","1","780","00000000222:甘辛だれのズッキーニ肉","フード","サラダ","2025/03/11"
"20:配膳済","1","430","00000000352:博多ハイボール","ドリンク","ハイボール","2025/03/11"
"20:配膳済","1","950","00000000192:焼鳥七点盛り合わせ","フード","焼き物","2025/03/11"
"20:配膳済","1","460","00000000197:オニオンリング","フード","揚げ物","2025/03/11"
"20:配膳済","1","350","00000000165:ジャスミン茶","ドリンク","ソフトドリンク","2025/03/11"
"20:配膳済","1","430","00000000352:博多ハイボール","ドリンク","ハイボール","2025/03/11"
"20:配膳済","1","430","00000000352:博多ハイボール","ドリンク","ハイボール","2025/03/11"
"20:配膳済","1","350","00000000167:ジンジャーエール","ドリンク","ソフトドリンク","2025/03/11"
"20:配膳済","1","3800","00000000408:3800円コース","コース","コース","2025/03/11"
"20:配膳済","1","3800","00000000408:3800円コース","コース","コース","2025/03/11"
"20:配膳済","1","3800","00000000408:3800円コース","コース","コース","2025/03/11"
"20:配膳済","1","3800","00000000408:3800円コース","コース","コース","2025/03/11"
"20:配膳済","1","3800","00000000408:3800円コース","コース","コース","2025/03/11"
"20:配膳済","1","3800","00000000408:3800円コース","コース","コース","2025/03/11"
"20:配膳済","1","3800","00000000408:3800円コース","コース","コース","2025/03/11"
"20:配膳済","1","3800","00000000408:3800円コース","コース","コース","2025/03/11"
"20:配膳済","1","4200","00000000409:4200円コース","コース","コース","2025/03/11"
"20:配膳済","1","4200","00000000409:4200円コース","コース","コース","2025/03/11"
"20:配膳済","1","4200","00000000409:4200円コース","コース","コース","2025/03/11"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/11"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/11"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/11"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/11"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/11"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/11"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/11"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/11"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2025/03/11"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2025/03/11"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2025/03/11"
"20:配膳済","1","730","00000000111:翠ジンソーダメガ","ドリンク","ジンソーダ","2025/03/11"
"20:配膳済","1","730","00000000111:翠ジンソーダメガ","ドリンク","ジンソーダ","2025/03/11"
"20:配膳済","1","430","00000000110:翠ジンソーダ","ドリンク","ジンソーダ","2025/03/11"
"20:配膳済","1","350","00000000161:黒烏龍茶アイス","ドリンク","ソフトドリンク","2025/03/11"
"20:配膳済","1","850","00000000104:メガジムビームハイボール","ドリンク","ハイボール","2025/03/11"
"20:配膳済","1","680","00000000219:よだれ鶏","フード","おつまみ","2025/03/11"
"20:配膳済","1","680","00000000219:よだれ鶏","フード","おつまみ","2025/03/11"
"20:配膳済","1","950","00000000192:焼鳥七点盛り合わせ","フード","焼き物","2025/03/11"
"20:配膳済","1","130","00000000034:ネギマ串","フード","焼き物","2025/03/11"
"20:配膳済","1","560","00000000057:若鶏唐揚げ","フード","揚げ物","2025/03/11"
"20:配膳済","1","560","00000000057:若鶏唐揚げ","フード","揚げ物","2025/03/11"
"20:配膳済","1","420","00000000028:アボカド刺し","フード","おつまみ","2025/03/11"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2025/03/11"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2025/03/11"
"20:配膳済","1","730","00000000111:翠ジンソーダメガ","ドリンク","ジンソーダ","2025/03/11"
"20:配膳済","1","430","00000000110:翠ジンソーダ","ドリンク","ジンソーダ","2025/03/11"
"20:配膳済","1","850","00000000104:メガジムビームハイボール","ドリンク","ハイボール","2025/03/11"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2025/03/11"
"20:配膳済","1","630","00000000208:手作り小籠包","フード","逸品料理","2025/03/11"
"20:配膳済","1","630","00000000208:手作り小籠包","フード","逸品料理","2025/03/11"
"20:配膳済","1","430","00000000110:翠ジンソーダ","ドリンク","ジンソーダ","2025/03/11"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2025/03/11"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2025/03/11"
"20:配膳済","1","350","00000000161:黒烏龍茶アイス","ドリンク","ソフトドリンク","2025/03/11"
"20:配膳済","1","850","00000000104:メガジムビームハイボール","ドリンク","ハイボール","2025/03/11"
"20:配膳済","1","430","00000000110:翠ジンソーダ","ドリンク","ジンソーダ","2025/03/11"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2025/03/11"
"20:配膳済","1","850","00000000104:メガジムビームハイボール","ドリンク","ハイボール","2025/03/11"
"20:配膳済","1","430","00000000110:翠ジンソーダ","ドリンク","ジンソーダ","2025/03/11"
"20:配膳済","1","350","00000000165:ジャスミン茶","ドリンク","ソフトドリンク","2025/03/11"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2025/03/11"
"20:配膳済","1","480","00000000061:ポテトフライ","フード","揚げ物","2025/03/11"
"20:配膳済","1","480","00000000061:ポテトフライ","フード","揚げ物","2025/03/11"
"20:配膳済","1","560","00000000218:長芋ワサビ漬け","フード","おつまみ","2025/03/11"
"20:配膳済","1","560","00000000218:長芋ワサビ漬け","フード","おつまみ","2025/03/11"
"20:配膳済","1","680","00000000211:だし巻き卵","フード","逸品料理","2025/03/11"
"20:配膳済","1","680","00000000211:だし巻き卵","フード","逸品料理","2025/03/11"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2025/03/11"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2025/03/11"
"20:配膳済","1","960","00000000102:メガ角ハイボール","ドリンク","ハイボール","2025/03/11"
"20:配膳済","1","430","00000000110:翠ジンソーダ","ドリンク","ジンソーダ","2025/03/11"
"20:配膳済","1","730","00000000111:翠ジンソーダメガ","ドリンク","ジンソーダ","2025/03/11"
"20:配膳済","1","680","00000000203:モツ煮","フード","逸品料理","2025/03/11"
"20:配膳済","1","680","00000000203:モツ煮","フード","逸品料理","2025/03/11"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2025/03/11"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2025/03/11"
"20:配膳済","1","850","00000000104:メガジムビームハイボール","ドリンク","ハイボール","2025/03/11"
"20:配膳済","1","430","00000000110:翠ジンソーダ","ドリンク","ジンソーダ","2025/03/11"
"20:配膳済","1","350","00000000165:ジャスミン茶","ドリンク","ソフトドリンク","2025/03/11"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2025/03/11"
"20:配膳済","1","350","00000000163:緑茶アイス","ドリンク","ソフトドリンク","2025/03/11"
"20:配膳済","1","430","00000000110:翠ジンソーダ","ドリンク","ジンソーダ","2025/03/11"
"20:配膳済","1","730","00000000111:翠ジンソーダメガ","ドリンク","ジンソーダ","2025/03/11"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2025/03/11"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2025/03/11"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2025/03/11"
"20:配膳済","1","4800","00000000410:4800コース","コース","コース","2025/03/11"
"20:配膳済","1","4800","00000000410:4800コース","コース","コース","2025/03/11"
"20:配膳済","1","4800","00000000410:4800コース","コース","コース","2025/03/11"
"20:配膳済","1","4800","00000000410:4800コース","コース","コース","2025/03/11"
"20:配膳済","1","4800","00000000410:4800コース","コース","コース","2025/03/11"
"20:配膳済","1","4800","00000000410:4800コース","コース","コース","2025/03/11"
"20:配膳済","1","4800","00000000410:4800コース","コース","コース","2025/03/11"
"20:配膳済","1","4800","00000000410:4800コース","コース","コース","2025/03/11"
"20:配膳済","1","4800","00000000410:4800コース","コース","コース","2025/03/11"
"20:配膳済","1","4800","00000000410:4800コース","コース","コース","2025/03/11"
"20:配膳済","1","4800","00000000410:4800コース","コース","コース","2025/03/11"
"20:配膳済","1","4800","00000000410:4800コース","コース","コース","2025/03/11"
"20:配膳済","1","4800","00000000410:4800コース","コース","コース","2025/03/11"
"20:配膳済","1","4800","00000000410:4800コース","コース","コース","2025/03/11"
"20:配膳済","1","4800","00000000410:4800コース","コース","コース","2025/03/11"
"20:配膳済","1","4800","00000000410:4800コース","コース","コース","2025/03/11"
"20:配膳済","1","4800","00000000410:4800コース","コース","コース","2025/03/11"
"20:配膳済","1","4800","00000000410:4800コース","コース","コース","2025/03/11"
"20:配膳済","1","4800","00000000410:4800コース","コース","コース","2025/03/11"
"20:配膳済","1","4800","00000000410:4800コース","コース","コース","2025/03/11"
"20:配膳済","1","4800","00000000410:4800コース","コース","コース","2025/03/11"
"20:配膳済","1","4800","00000000410:4800コース","コース","コース","2025/03/11"
"20:配膳済","1","4800","00000000410:4800コース","コース","コース","2025/03/11"
"20:配膳済","1","4800","00000000410:4800コース","コース","コース","2025/03/11"
"20:配膳済","1","4800","00000000410:4800コース","コース","コース","2025/03/11"
"20:配膳済","1","4800","00000000410:4800コース","コース","コース","2025/03/11"
"20:配膳済","1","3800","00000000408:3800円コース","コース","コース","2025/03/11"
"20:配膳済","1","3800","00000000408:3800円コース","コース","コース","2025/03/11"
"20:配膳済","1","3800","00000000408:3800円コース","コース","コース","2025/03/11"
"20:配膳済","1","3800","00000000408:3800円コース","コース","コース","2025/03/11"
"20:配膳済","1","3800","00000000408:3800円コース","コース","コース","2025/03/11"
"20:配膳済","1","3800","00000000408:3800円コース","コース","コース","2025/03/11"
"20:配膳済","1","3800","00000000408:3800円コース","コース","コース","2025/03/11"
"20:配膳済","1","3800","00000000408:3800円コース","コース","コース","2025/03/11"
"20:配膳済","1","3800","00000000408:3800円コース","コース","コース","2025/03/11"
"20:配膳済","1","3800","00000000408:3800円コース","コース","コース","2025/03/11"
"20:配膳済","1","3800","00000000408:3800円コース","コース","コース","2025/03/11"
"20:配膳済","1","3800","00000000408:3800円コース","コース","コース","2025/03/11"
"20:配膳済","1","3800","00000000408:3800円コース","コース","コース","2025/03/11"
"20:配膳済","1","3800","00000000408:3800円コース","コース","コース","2025/03/11"
"20:配膳済","1","3800","00000000408:3800円コース","コース","コース","2025/03/11"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/11"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/11"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/11"
"20:配膳済","1","430","00000000113:レモンサワー","ドリンク","サワー","2025/03/11"
"20:配膳済","1","430","00000000113:レモンサワー","ドリンク","サワー","2025/03/11"
"20:配膳済","1","430","00000000352:博多ハイボール","ドリンク","ハイボール","2025/03/11"
"20:配膳済","1","480","00000000199:川エビ唐揚げ","フード","揚げ物","2025/03/11"
"20:配膳済","1","580","00000000223:いぶりがっことクリームチーズ","フード","サラダ","2025/03/11"
"20:配膳済","1","430","00000000352:博多ハイボール","ドリンク","ハイボール","2025/03/11"
"20:配膳済","1","430","00000000113:レモンサワー","ドリンク","サワー","2025/03/11"
"20:配膳済","1","430","00000000113:レモンサワー","ドリンク","サワー","2025/03/11"
"20:配膳済","1","950","00000000412:豚キムチ焼きうどん","ランチ","ランチ","2025/03/12"
"20:配膳済","1","950","00000000177:唐揚げの甘酢炒め定食","ランチ","ランチ","2025/03/12"
"20:配膳済","1","950","00000000177:唐揚げの甘酢炒め定食","ランチ","ランチ","2025/03/12"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/12"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/12"
"30:キャンセル済","0","0","00000000097:生ビール","ドリンク","ビール","2025/03/12"
"30:キャンセル済","0","0","00000000097:生ビール","ドリンク","ビール","2025/03/12"
"20:配膳済","1","680","00000000039:焼き鳥五点盛り合わせ","フード","焼き物","2025/03/12"
"20:配膳済","1","1080","00000000189:お任せ3点盛り合わせ","フード","刺身","2025/03/12"
"30:キャンセル済","0","0","00000000097:生ビール","ドリンク","ビール","2025/03/12"
"20:配膳済","1","280","00000000367:ハッピーアワー","ドリンク","ビール","2025/03/12"
"20:配膳済","1","280","00000000367:ハッピーアワー","ドリンク","ビール","2025/03/12"
"20:配膳済","1","280","00000000367:ハッピーアワー","ドリンク","ビール","2025/03/12"
"20:配膳済","1","280","00000000367:ハッピーアワー","ドリンク","ビール","2025/03/12"
"20:配膳済","1","280","00000000367:ハッピーアワー","ドリンク","ビール","2025/03/12"
"20:配膳済","1","280","00000000367:ハッピーアワー","ドリンク","ビール","2025/03/12"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/12"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/12"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/12"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2025/03/12"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2025/03/12"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2025/03/12"
"20:配膳済","1","380","00000000182:枝豆","フード","おつまみ","2025/03/12"
"20:配膳済","1","1780","00000000190:お任せ5点盛り合わせ","フード","刺身","2025/03/12"
"20:配膳済","1","680","00000000039:焼き鳥五点盛り合わせ","フード","焼き物","2025/03/12"
"20:配膳済","1","660","00000000201:タコ唐揚げ","フード","揚げ物","2025/03/12"
"20:配膳済","1","530","00000000181:ポテトサラダ","フード","サラダ","2025/03/12"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2025/03/12"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2025/03/12"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2025/03/12"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2025/03/12"
"20:配膳済","1","380","00000000205:手作りジャンボ餃子","フード","逸品料理","2025/03/12"
"20:配膳済","1","630","00000000208:手作り小籠包","フード","逸品料理","2025/03/12"
"20:配膳済","1","680","00000000204:牛すじ煮込み","フード","逸品料理","2025/03/12"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2025/03/12"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2025/03/12"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2025/03/12"
"20:配膳済","1","680","00000000211:だし巻き卵","フード","逸品料理","2025/03/12"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2025/03/12"
"20:配膳済","1","430","00000000120:黒ウーロンハイ","ドリンク","お茶割","2025/03/12"
"20:配膳済","1","780","00000000214:エビチャーハン","フード","食事","2025/03/12"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2025/03/12"
"20:配膳済","1","430","00000000120:黒ウーロンハイ","ドリンク","お茶割","2025/03/12"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/12"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/12"
"20:配膳済","1","430","00000000113:レモンサワー","ドリンク","サワー","2025/03/12"
"20:配膳済","1","430","00000000114:シークワーサーサワー","ドリンク","サワー","2025/03/12"
"20:配膳済","1","380","00000000026:胡瓜のたたき","フード","おつまみ","2025/03/12"
"20:配膳済","1","560","00000000218:長芋ワサビ漬け","フード","おつまみ","2025/03/12"
"20:配膳済","1","530","00000000196:鶏軟骨唐揚げ","フード","揚げ物","2025/03/12"
"20:配膳済","1","430","00000000113:レモンサワー","ドリンク","サワー","2025/03/12"
"20:配膳済","1","430","00000000113:レモンサワー","ドリンク","サワー","2025/03/12"
"20:配膳済","1","450","00000000131:すっきり梅酒","ドリンク","梅酒","2025/03/12"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2025/03/12"
"20:配膳済","1","380","00000000205:手作りジャンボ餃子","フード","逸品料理","2025/03/12"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2025/03/12"
"20:配膳済","1","3500","00000000407:3500円コース","コース","コース","2025/03/12"
"20:配膳済","1","3500","00000000407:3500円コース","コース","コース","2025/03/12"
"20:配膳済","1","3800","00000000408:3800円コース","コース","コース","2025/03/12"
"20:配膳済","1","3800","00000000408:3800円コース","コース","コース","2025/03/12"
"20:配膳済","1","3800","00000000408:3800円コース","コース","コース","2025/03/12"
"20:配膳済","1","3800","00000000408:3800円コース","コース","コース","2025/03/12"
"20:配膳済","1","3800","00000000408:3800円コース","コース","コース","2025/03/12"
"20:配膳済","1","3800","00000000408:3800円コース","コース","コース","2025/03/12"
"20:配膳済","1","3800","00000000408:3800円コース","コース","コース","2025/03/12"
"20:配膳済","1","3800","00000000408:3800円コース","コース","コース","2025/03/12"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/12"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/12"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2025/03/12"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2025/03/12"
"20:配膳済","1","380","00000000182:枝豆","フード","おつまみ","2025/03/12"
"20:配膳済","1","680","00000000039:焼き鳥五点盛り合わせ","フード","焼き物","2025/03/12"
"20:配膳済","1","580","00000000198:ちくわ磯部揚げ","フード","揚げ物","2025/03/12"
"20:配膳済","1","680","00000000211:だし巻き卵","フード","逸品料理","2025/03/12"
"20:配膳済","1","780","00000000222:甘辛だれのズッキーニ肉","フード","サラダ","2025/03/12"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2025/03/12"
"20:配膳済","1","530","00000000097:生ビール","ドリンク","ビール","2025/03/12"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2025/03/12"
"20:配膳済","1","420","00000000028:アボカド刺し","フード","おつまみ","2025/03/12"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2025/03/12"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2025/03/12"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2025/03/12"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2025/03/12"
"20:配膳済","1","520","00000000101:角ハイボール","ドリンク","ハイボール","2025/03/12"
"20:配膳済","1","4200","00000000409:4200円コース","コース","コース","2025/03/12"
"20:配膳済","1","4200","00000000409:4200円コース","コース","コース","2025/03/12"
"20:配膳済","1","4200","00000000409:4200円コース","コース","コース","2025/03/12"
"20:配膳済","1","4200","00000000409:4200円コース","コース","コース","2025/03/12"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/12"
"20:配膳済","1","380","00000000362:お通し","フード","お通し","2025/03/12"
"20:配膳済","1","350","00000000161:黒烏龍茶アイス","ドリンク","ソフトドリンク","2025/03/12"
"20:配膳済","1","350","00000000165:ジャスミン茶","ドリンク","ソフトドリンク","2025/03/12"
"20:配膳済","1","150","00000000037:砂肝串","フード","焼き物","2025/03/12"
"20:配膳済","1","160","00000000038:つくね串","フード","焼き物","2025/03/12"
"20:配膳済","1","160","00000000038:つくね串","フード","焼き物","2025/03/12"
"20:配膳済","1","180","00000000036:豚バラ串","フード","焼き物","2025/03/12"
"20:配膳済","1","380","00000000026:胡瓜のたたき","フード","おつまみ","2025/03/12"
"20:配膳済","1","680","00000000364:鮭いくらおにぎり","フード","サラダ","2025/03/12"
"20:配膳済","1","680","00000000364:鮭いくらおにぎり","フード","サラダ","2025/03/12"
"20:配膳済","1","1280","00000000224:しらすのパスタ","フード","サラダ","2025/03/12"
"20:配膳済","1","680","00000000211:だし巻き卵","フード","逸品料理","2025/03/12"
"20:配膳済","1","380","00000000205:手作りジャンボ餃子","フード","逸品料理","2025/03/12"
"20:配膳済","1","630","00000000208:手作り小籠包","フード","逸品料理","2025/03/12"
