month_num,product,delta_sales_per_customer,sales_per_customer_2024,sales_per_customer_2025
10,その他 100,0.06,0.0,0.06
10,ハラミ LL,37.17,0.0,37.17
10,ごちめし(大盛),-0.04,0.04,0.0
10,フライドチキン,3.88,0.0,3.88
10,SAKURAスパークリング,1.33,0.0,1.33
10,ビフテキ定食 LL,79.54,0.0,79.54
10,ポテト M,8.1,0.0,8.1
10,ブロッコリー,-1.99,1.99,0.0
10,グリーンカレーのまぜそば,-2.12,2.12,0.0
10,アサヒ スーパードライ 生ビール,-18.91,18.91,0.0
10,オニオンリングフライ,7.62,0.0,7.62
10,ハラスマ定食,42.83,0.0,42.83
10,ビッグサイズ ほぼ倍生ビール,-14.57,14.57,0.0
10,緑茶ハイ,-0.42,0.42,0.0
10,半熟玉子焼,5.23,0.0,5.23
10,無料：ごち飯大セット,0.0,0.0,0.0
10,しる・パクチー,-44.04,44.04,0.0
10,ウーロンハイ,0.37,0.0,0.37
10,その他 590,0.0,0.0,0.0
10,ローストビーフのまぜそば,-93.39,93.39,0.0
10,ドリンクセット,11.76,0.0,11.76
10,【単品】スマッシュバーグ,1.67,0.0,1.67
10,ビッグサイズ ほぼ倍ハイボール,-3.54,3.54,0.0
10,無料【追い肉】ビフテキ,0.0,0.0,0.0
10,チーズスマッシュバーグ定食,36.53,0.0,36.53
10,JJ,-0.08,0.08,0.0
10,【単品】スープ,0.12,0.0,0.12
10,自家製レモンサワー,-4.85,4.85,0.0
10,野菜増し,-6.93,6.93,0.0
10,ちょいがけカレー,5.66,0.0,5.66
10,単品ローストビーフ,-3.17,3.17,0.0
10,トマト＆オニオン,-1.16,1.16,0.0
10,生姜焼き M,63.58,0.0,63.58
10,ハイボール,2.91,0.0,2.91
10,ごちめし(並盛),-0.19,0.19,0.0
10,なっちゃんオレンジ,0.15,0.0,0.15
10,カップスープ,-1.14,1.14,0.0
10,シリシリ,-0.3,0.3,0.0
10,ほぼ倍 コークハイ,0.18,0.0,0.18
10,ねぎたま,-10.11,10.11,0.0
10,ほぼ倍 ウーロンハイ,0.54,0.0,0.54
10,ビフスマ定食,71.0,0.0,71.0
10,ビフチキ定食,73.72,0.0,73.72
10,無料：チーズ,0.0,0.0,0.0
10,【無料】定食,0.14,0.0,0.14
10,どっさりチーズ,0.89,0.0,0.89
10,無料【追い肉】 ハラミ,0.0,0.0,0.0
10,ブラックニッカ ハイボール,-2.4,2.4,0.0
10,海老マヨwithブロッコリー,2.77,0.0,2.77
10,コークハイ,0.79,0.0,0.79
10,単品スパイシーポーク,-0.08,0.08,0.0
10,【追い肉】 ハラミ,3.18,0.0,3.18
10,チーズ   チキテキ定食,14.43,0.0,14.43
10,ハラチキ定食,48.36,0.0,48.36
10,ほぼ倍 ジンジャーハイ,0.54,0.0,0.54
10,野菜炒め,1.86,0.0,1.86
10,シャンディガフ,1.23,0.0,1.23
10,スパイスチキテキ定食,7.17,0.0,7.17
10,その他 50,0.06,0.0,0.06
10,ほぼ倍 レモンサワー,2.68,0.0,2.68
10,コカ・コーラ,-3.17,3.17,0.0
10,ねぎマヨ,0.53,0.0,0.53
10,ハラミ L,57.46,0.0,57.46
10,SUSURU：ごちめし大セット,0.0,0.0,0.0
10,SUSURU：パクチー,0.0,0.0,0.0
10,【追い肉】チキテキ,2.3,0.0,2.3
10,スマッシュタワー定食,10.97,0.0,10.97
10,ごちめしセット(並盛),-14.4,14.4,0.0
10,ジンジャーエール,0.61,0.0,0.61
10,【肉の日】ハラスマ,9.9,0.0,9.9
10,無料：パクチー,0.0,0.0,0.0
10,単品グリルチキン,-3.22,3.22,0.0
10,【無料】ライス大盛,0.0,0.0,0.0
10,枝豆,2.72,0.0,2.72
10,しる・グリルチキン,-115.38,115.38,0.0
10,メロンソーダ,0.34,0.0,0.34
10,SUSURU：チーズ,0.0,0.0,0.0
10,クアトロ,92.19,0.0,92.19
10,無料【追い肉】スマッシュバーグ,0.0,0.0,0.0
10,キノコまぜそば,-120.96,120.96,0.0
10,無料：ごち飯小セット,0.0,0.0,0.0
10,レモンサワー,2.33,0.0,2.33
10,てりたまスマッシュバーグ定食,16.36,0.0,16.36
10,にんにく,-0.24,0.24,0.0
10,【肉の日】ハラチキ,10.19,0.0,10.19
10,ほぼ倍サイズ 生ビール,20.08,0.0,20.08
10,バゲット追加,0.07,0.0,0.07
10,【単品】 ハラミ,3.13,0.0,3.13
10,半熟目玉焼き,-0.26,0.26,0.0
10,ごちめしセット(大盛),-4.56,4.56,0.0
10,SUSURU：ごちめし並セット,0.0,0.0,0.0
10,持ち帰り容器,-0.01,0.01,0.0
10,ビフテキ定食 M,123.93,0.0,123.93
10,肉キャベセット,4.9,0.0,4.9
10,生姜焼き L,37.08,0.0,37.08
10,麺大盛,-9.65,9.65,0.0
10,マヨネーズ,0.12,0.0,0.12
10,グリルチキンのまぜそば,-322.18,322.18,0.0
10,白ワイン,0.95,0.0,0.95
10,ビフテキ定食 L,123.35,0.0,123.35
10,【肉の日】クアトロ,18.75,0.0,18.75
10,生ビール,21.03,0.0,21.03
10,スパイシーポークのまぜそば,-64.74,64.74,0.0
10,ねぎマヨチキテキ定食,9.51,0.0,9.51
10,チーズ,-1.44,1.44,0.0
10,半熟卵のシーザーまぜそば,-110.14,110.14,0.0
10,ライス大盛に変更,1.16,0.0,1.16
10,【追い肉】スマッシュバーグ,5.67,0.0,5.67
10,おろしにんにく,0.74,0.0,0.74
10,スマッシュバーグ定食,28.46,0.0,28.46
10,【追い肉】ビフテキ,2.0,0.0,2.0
10,【単品】チキテキ,1.87,0.0,1.87
10,生卵,-2.12,2.12,0.0
10,黒ウーロンハイ,-0.67,0.67,0.0
10,ねぎじゃこ,-0.64,0.64,0.0
10,無料：ごち飯並セット,0.0,0.0,0.0
10,ウーロン茶,0.11,0.0,0.11
10,黒ウーロン茶,-0.97,0.97,0.0
10,パクチー,-3.79,3.79,0.0
11,キティ,0.64,0.0,0.64
11,【肉の日】ビフチキ定食,14.27,0.0,14.27
11,赤ワイン,6.27,0.0,6.27
11,ビフハラ定食,140.05,0.0,140.05
11,チキテキ定食,24.03,0.0,24.03
11,【無料】肉専用キャベツ,0.0,0.0,0.0
11,サロチキ定食,24.42,0.0,24.42
11,【無料】ハイボール,0.0,0.0,0.0
11,炭酸水＋肉キャベ,0.09,0.0,0.09
11,生姜焼き LL,3.26,0.0,3.26
11,【単品】サロサロ,4.16,0.0,4.16
11,その他 690,0.22,0.0,0.22
11,生わさびと二段熟成生醤油,1.23,0.0,1.23
11,ほぼ倍 ハイボール,7.66,0.0,7.66
11,ポテト L,6.28,0.0,6.28
11,ごちめし(小盛),-0.18,0.18,0.0
11,ごちめしセット(小盛),-12.87,12.87,0.0
11,ねぎじゃこのまぜそば,-11.66,11.66,0.0
11,ハラミ M,55.1,0.0,55.1
11,【単品】サロスマ,3.21,0.0,3.21
11,海老とブロッコリーのアヒージョ,6.73,0.0,6.73
11,無料【追い肉】チキテキ,0.0,0.0,0.0
11,【単品】ビフテキ,5.81,0.0,5.81
11,檸檬チキンアヒージョ,2.24,0.0,2.24
11,フライドガーリック,0.44,0.0,0.44
11,ペプシコーラ,1.11,0.0,1.11
11,牛すじまぜそば,-173.16,173.16,0.0
11,てりマヨソース,0.19,0.0,0.19
11,パクチーのまぜそば,-5.63,5.63,0.0
11,ジンジャーハイ,0.66,0.0,0.66
11,その他 790,0.13,0.0,0.13
11,その他30,0.0,0.0,0.0
11,【肉の日】ビフハラ,55.85,0.0,55.85
11,肉専用キャベツ,0.38,0.0,0.38
11,【肉の日】ビフスマ定食,13.69,0.0,13.69
11,サンペレグリノ アランチャーター,-1.08,1.08,0.0
11,【単品】ライス,3.48,0.0,3.48
11,ハラミ LL,40.08,0.0,40.08
11,ごちめし(大盛),-0.12,0.12,0.0
11,フライドチキン,3.78,0.0,3.78
11,SAKURAスパークリング,1.65,0.0,1.65
11,ビフテキ定食 LL,77.4,0.0,77.4
11,鶏チャーシュー(3枚),-1.5,1.5,0.0
11,ポテト M,8.7,0.0,8.7
11,ブロッコリー,-0.23,0.23,0.0
11,アサヒ スーパードライ 生ビール,-17.96,17.96,0.0
11,オニオンリングフライ,7.91,0.0,7.91
11,ハラスマ定食,40.39,0.0,40.39
11,ビッグサイズ ほぼ倍生ビール,-10.03,10.03,0.0
11,緑茶ハイ,-0.2,0.2,0.0
11,半熟玉子焼,5.67,0.0,5.67
11,無料：ごち飯大セット,0.0,0.0,0.0
11,しる・パクチー,-15.34,15.34,0.0
11,ウーロンハイ,0.5,0.0,0.5
11,担々麺,-11.34,11.34,0.0
11,ローストビーフのまぜそば,-23.81,23.81,0.0
11,ドリンクセット,12.35,0.0,12.35
11,【単品】スマッシュバーグ,2.18,0.0,2.18
11,ビッグサイズ ほぼ倍ハイボール,-3.36,3.36,0.0
11,無料【追い肉】ビフテキ,0.0,0.0,0.0
11,チーズスマッシュバーグ定食,33.92,0.0,33.92
11,【単品】スープ,0.09,0.0,0.09
11,自家製レモンサワー,-4.95,4.95,0.0
11,野菜増し,-13.42,13.42,0.0
11,ちょいがけカレー,5.13,0.0,5.13
11,【単品】サロチキ,2.12,0.0,2.12
11,単品ローストビーフ,-0.93,0.93,0.0
11,鶏べジまぜそば,-217.21,217.21,0.0
11,サロサロ定食,29.25,0.0,29.25
11,トマト＆オニオン,-0.04,0.04,0.0
11,生姜焼き M,40.97,0.0,40.97
11,ハイボール,3.88,0.0,3.88
11,ごちめし(並盛),-0.16,0.16,0.0
11,なっちゃんオレンジ,0.32,0.0,0.32
11,カップスープ,-0.52,0.52,0.0
11,サロハラ定食,63.85,0.0,63.85
11,シリシリ,-0.05,0.05,0.0
11,ほぼ倍 コークハイ,0.75,0.0,0.75
11,ねぎたま,-2.22,2.22,0.0
11,担々まぜそば,-54.09,54.09,0.0
11,ほぼ倍 ウーロンハイ,0.19,0.0,0.19
11,ビフスマ定食,70.08,0.0,70.08
11,ビフチキ定食,55.52,0.0,55.52
11,無料：チーズ,0.0,0.0,0.0
11,【無料】定食,0.14,0.0,0.14
11,どっさりチーズ,1.11,0.0,1.11
11,無料【追い肉】 ハラミ,0.0,0.0,0.0
11,ブラックニッカ ハイボール,-3.27,3.27,0.0
11,海老マヨwithブロッコリー,3.36,0.0,3.36
11,コークハイ,1.22,0.0,1.22
11,【追い肉】 ハラミ,2.53,0.0,2.53
11,ハラチキ定食,43.61,0.0,43.61
11,チーズ   チキテキ定食,12.68,0.0,12.68
11,ほぼ倍 ジンジャーハイ,0.75,0.0,0.75
11,無料：野菜増し,0.0,0.0,0.0
11,野菜炒め,1.92,0.0,1.92
11,シャンディガフ,1.07,0.0,1.07
11,スパイスチキテキ定食,7.82,0.0,7.82
11,その他 50,0.09,0.0,0.09
11,炭酸水,0.11,0.0,0.11
11,ほぼ倍 レモンサワー,2.52,0.0,2.52
11,オペレーター,0.36,0.0,0.36
11,コカ・コーラ,-3.32,3.32,0.0
11,ねぎマヨ,0.4,0.0,0.4
11,ハラミ L,54.81,0.0,54.81
11,【追い肉】チキテキ,2.72,0.0,2.72
11,スマッシュタワー定食,7.97,0.0,7.97
11,ごちめしセット(並盛),-13.29,13.29,0.0
11,ジンジャーエール,0.36,0.0,0.36
11,【肉の日】ハラスマ,10.82,0.0,10.82
11,べジまぜそば,-57.72,57.72,0.0
11,無料：パクチー,0.0,0.0,0.0
11,単品グリルチキン,-1.24,1.24,0.0
11,【無料】ライス大盛,0.0,0.0,0.0
11,枝豆,2.62,0.0,2.62
11,しる・グリルチキン,-39.09,39.09,0.0
11,メロンソーダ,0.59,0.0,0.59
11,クアトロ,102.29,0.0,102.29
11,無料【追い肉】スマッシュバーグ,0.0,0.0,0.0
11,キノコまぜそば,-148.91,148.91,0.0
11,無料：ごち飯小セット,0.0,0.0,0.0
11,レモンサワー,2.11,0.0,2.11
11,てりたまスマッシュバーグ定食,19.36,0.0,19.36
11,にんにく,-0.08,0.08,0.0
11,【肉の日】ハラチキ,9.01,0.0,9.01
11,汁 担々麺,-52.47,52.47,0.0
11,サロスマ定食,33.17,0.0,33.17
11,ほぼ倍サイズ 生ビール,22.51,0.0,22.51
11,バゲット追加,0.06,0.0,0.06
11,牛すじ麺,-27.75,27.75,0.0
11,【単品】 ハラミ,3.61,0.0,3.61
11,アイスコーヒー,0.04,0.0,0.04
11,半熟目玉焼き,-4.33,4.33,0.0
11,ごちめしセット(大盛),-3.3,3.3,0.0
11,ビフテキ定食 M,113.94,0.0,113.94
11,肉キャベセット,4.4,0.0,4.4
11,生姜焼き L,22.09,0.0,22.09
11,麺大盛,-2.14,2.14,0.0
11,汁 牛麺,-145.41,145.41,0.0
11,マヨネーズ,0.09,0.0,0.09
11,グリルチキンのまぜそば,-83.5,83.5,0.0
11,大根ピクルス,-1.06,1.06,0.0
11,グリルチキン(3個),-3.01,3.01,0.0
11,白ワイン,1.0,0.0,1.0
11,ビフテキ定食 L,119.18,0.0,119.18
11,【肉の日】クアトロ,20.18,0.0,20.18
11,生ビール,22.8,0.0,22.8
11,スパイシーポークのまぜそば,-20.28,20.28,0.0
11,ねぎマヨチキテキ定食,9.87,0.0,9.87
11,【単品】サロハラ,8.83,0.0,8.83
11,チーズ,-1.35,1.35,0.0
11,半熟卵のシーザーまぜそば,-27.01,27.01,0.0
11,ライス大盛に変更,0.93,0.0,0.93
11,おろしにんにく,0.87,0.0,0.87
11,【追い肉】スマッシュバーグ,3.64,0.0,3.64
11,スマッシュバーグ定食,25.01,0.0,25.01
11,【追い肉】ビフテキ,3.61,0.0,3.61
11,【単品】チキテキ,1.21,0.0,1.21
11,生卵,-2.98,2.98,0.0
11,黒ウーロンハイ,-0.51,0.51,0.0
11,ねぎじゃこ,-0.23,0.23,0.0
11,無料：ごち飯並セット,0.0,0.0,0.0
11,ウーロン茶,0.16,0.0,0.16
11,黒ウーロン茶,-0.78,0.78,0.0
11,パクチー,-1.35,1.35,0.0
12,キティ,0.41,0.0,0.41
12,【肉の日】ビフチキ定食,9.18,0.0,9.18
12,ハラミ定食 M,11.51,0.0,11.51
12,赤ワイン,4.62,0.0,4.62
12,ビフハラ定食,105.1,0.0,105.1
12,チキテキ定食,21.96,0.0,21.96
12,【無料】肉専用キャベツ,0.0,0.0,0.0
12,チーズ チキテキ定食,2.03,0.0,2.03
12,サロチキ定食,50.57,0.0,50.57
12,【感謝祭】サロスマ定食,27.9,0.0,27.9
12,【無料】ハイボール,0.0,0.0,0.0
12,炭酸水＋肉キャベ,0.65,0.0,0.65
12,【単品】サロサロ,10.49,0.0,10.49
12,その他 690,0.16,0.0,0.16
12,ほぼ倍 ハイボール,5.52,0.0,5.52
12,生わさびと二段熟成生醤油,1.28,0.0,1.28
12,ポテト L,5.04,0.0,5.04
12,ごちめし(小盛),-0.12,0.12,0.0
12,ごちめしセット(小盛),-10.14,10.14,0.0
12,ハラミ M,26.43,0.0,26.43
12,ハラミ定食 LL,8.41,0.0,8.41
12,【単品】サロスマ,6.94,0.0,6.94
12,海老とブロッコリーのアヒージョ,4.58,0.0,4.58
12,無料【追い肉】チキテキ,0.0,0.0,0.0
12,【単品】ビフテキ,4.93,0.0,4.93
12,檸檬チキンアヒージョ,1.21,0.0,1.21
12,フライドガーリック,0.5,0.0,0.5
12,ペプシコーラ,1.48,0.0,1.48
12,牛すじまぜそば,-227.18,227.18,0.0
12,てりマヨソース,0.18,0.0,0.18
12,ジンジャーハイ,0.88,0.0,0.88
12,その他30,0.01,0.0,0.01
12,【肉の日】ビフハラ,50.81,0.0,50.81
12,肉専用キャベツ,0.41,0.0,0.41
12,特別コース,-46.43,46.43,0.0
12,【肉の日】ビフスマ定食,9.05,0.0,9.05
12,サンペレグリノ アランチャーター,-1.18,1.18,0.0
12,クアトロ定食,30.16,0.0,30.16
12,【単品】ライス,4.24,0.0,4.24
12,ハラミ LL,24.3,0.0,24.3
12,ごちめし(大盛),0.0,0.0,0.0
12,フライドチキン,4.52,0.0,4.52
12,SAKURAスパークリング,0.91,0.0,0.91
12,ビフテキ定食 LL,60.94,0.0,60.94
12,鶏チャーシュー(3枚),-2.66,2.66,0.0
12,ポテト M,7.5,0.0,7.5
12,アサヒ スーパードライ 生ビール,-11.7,11.7,0.0
12,オニオンリングフライ,7.08,0.0,7.08
12,ハラスマ定食,37.59,0.0,37.59
12,ビッグサイズ ほぼ倍生ビール,-5.87,5.87,0.0
12,【肉の日】ビフスマ,6.68,0.0,6.68
12,【感謝祭】サロチキ定食,34.61,0.0,34.61
12,半熟玉子焼,5.43,0.0,5.43
12,無料：ごち飯大セット,0.0,0.0,0.0
12,ウーロンハイ,0.24,0.0,0.24
12,ドリンクセット,12.1,0.0,12.1
12,【単品】スマッシュバーグ,1.1,0.0,1.1
12,ビッグサイズ ほぼ倍ハイボール,-5.48,5.48,0.0
12,無料【追い肉】ビフテキ,0.0,0.0,0.0
12,チーズスマッシュバーグ定食,28.96,0.0,28.96
12,【単品】スープ,0.14,0.0,0.14
12,【感謝祭】サロサロ定食,17.48,0.0,17.48
12,自家製レモンサワー,-5.43,5.43,0.0
12,野菜増し,-13.62,13.62,0.0
12,ちょいがけカレー,6.32,0.0,6.32
12,【単品】サロチキ,5.1,0.0,5.1
12,鶏べジまぜそば,-294.85,294.85,0.0
12,サロサロ定食,73.45,0.0,73.45
12,ハイボール,4.39,0.0,4.39
12,【肉の日】ビフチキ,7.94,0.0,7.94
12,ごちめし(並盛),-0.2,0.2,0.0
12,なっちゃんオレンジ,0.06,0.0,0.06
12,カップスープ,-0.12,0.12,0.0
12,サロハラ定食,162.36,0.0,162.36
12,ほぼ倍 コークハイ,0.4,0.0,0.4
12,担々まぜそば,-82.79,82.79,0.0
12,ビフスマ定食,47.97,0.0,47.97
12,ビフチキ定食,48.75,0.0,48.75
12,無料：チーズ,0.0,0.0,0.0
12,【無料】定食,0.03,0.0,0.03
12,どっさりチーズ,1.41,0.0,1.41
12,海老マヨwithブロッコリー,4.44,0.0,4.44
12,ブラックニッカ ハイボール,-3.03,3.03,0.0
12,無料【追い肉】 ハラミ,0.0,0.0,0.0
12,コークハイ,1.04,0.0,1.04
12,【追い肉】 ハラミ,1.71,0.0,1.71
12,ハラチキ定食,34.77,0.0,34.77
12,チーズ   チキテキ定食,9.05,0.0,9.05
12,ほぼ倍 ジンジャーハイ,0.54,0.0,0.54
12,無料：野菜増し,0.0,0.0,0.0
12,野菜炒め,1.74,0.0,1.74
12,シャンディガフ,1.54,0.0,1.54
12,その他 50,0.08,0.0,0.08
12,スパイスチキテキ定食,6.43,0.0,6.43
12,炭酸水,0.14,0.0,0.14
12,【感謝祭】サロハラ定食,69.35,0.0,69.35
12,ほぼ倍 レモンサワー,2.69,0.0,2.69
12,オペレーター,0.1,0.0,0.1
12,コカ・コーラ,-3.22,3.22,0.0
12,ねぎマヨ,0.39,0.0,0.39
12,ハラミ L,37.02,0.0,37.02
12,【追い肉】チキテキ,2.46,0.0,2.46
12,スマッシュタワー定食,10.51,0.0,10.51
12,ごちめしセット(並盛),-9.19,9.19,0.0
12,ジンジャーエール,0.17,0.0,0.17
12,【肉の日】ハラスマ,10.74,0.0,10.74
12,べジまぜそば,-83.65,83.65,0.0
12,【無料】ライス大盛,0.0,0.0,0.0
12,枝豆,2.25,0.0,2.25
12,メロンソーダ,0.4,0.0,0.4
12,ハラミ定食 L,10.37,0.0,10.37
12,クアトロ,79.61,0.0,79.61
12,無料【追い肉】スマッシュバーグ,0.0,0.0,0.0
12,キノコまぜそば,-140.97,140.97,0.0
12,無料：ごち飯小セット,0.0,0.0,0.0
12,レモンサワー,1.12,0.0,1.12
12,てりたまスマッシュバーグ定食,15.87,0.0,15.87
12,【肉の日】ハラチキ,11.29,0.0,11.29
12,汁 担々麺,-109.1,109.1,0.0
12,サロスマ定食,75.26,0.0,75.26
12,ほぼ倍サイズ 生ビール,25.41,0.0,25.41
12,【単品】 ハラミ,3.62,0.0,3.62
12,バゲット追加,0.05,0.0,0.05
12,アイスコーヒー,0.06,0.0,0.06
12,半熟目玉焼き,-5.85,5.85,0.0
12,ごちめしセット(大盛),-4.72,4.72,0.0
12,ビフテキ定食 M,84.32,0.0,84.32
12,肉キャベセット,4.45,0.0,4.45
12,汁 牛麺,-222.79,222.79,0.0
12,マヨネーズ,0.07,0.0,0.07
12,大根ピクルス,-0.87,0.87,0.0
12,グリルチキン(3個),-4.83,4.83,0.0
12,白ワイン,0.72,0.0,0.72
12,ビフテキ定食 L,96.92,0.0,96.92
12,【肉の日】クアトロ,19.17,0.0,19.17
12,生ビール,21.76,0.0,21.76
12,ねぎマヨチキテキ定食,5.94,0.0,5.94
12,【単品】サロハラ,15.03,0.0,15.03
12,チーズ,-0.84,0.84,0.0
12,ライス大盛に変更,0.65,0.0,0.65
12,【追い肉】スマッシュバーグ,6.04,0.0,6.04
12,おろしにんにく,0.78,0.0,0.78
12,スマッシュバーグ定食,22.38,0.0,22.38
12,【追い肉】ビフテキ,2.9,0.0,2.9
12,【単品】チキテキ,0.94,0.0,0.94
12,生卵,-2.45,2.45,0.0
12,黒ウーロンハイ,-0.97,0.97,0.0
12,無料：ごち飯並セット,0.0,0.0,0.0
12,ウーロン茶,0.34,0.0,0.34
12,黒ウーロン茶,-0.7,0.7,0.0
