取引No,会計日,会計時間,合計,小計,内消費税,修正金額合計,修正後合計,修正後内消費税,現金,クレジットカード(Airペイ),交通系電子マネー(Airペイ),QUICPay(Airペイ),iD(Airペイ),QR決済(Airペイ QR),クレジットカード(オンライン決済),クレジットカード/電子マネー(Square),ポイント(Airペイ ポイント),ポイント(ホットペッパーグルメ),Pontaポイント(Airウォレット),金券合計,売掛合計,おつり,現金以外おつり不支払額,全体割引/割増(税込),個別割引/割増(税込),割引/割増合計(税込),人数,商品点数,滞在時間,伝票名,レジ担当者名,ID,カテゴリー名,メニュー名,価格,注文数量
RB0120260110212258000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジャパニーズウイスキー,竹鶴,1700,1
RB0120260110212258000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジャパニーズカクテル,Hojicha Negroni,1700,1
RB0120260110214913000,2026/01/10,23:15:48,12690,12690,,,12690,,,,,,,,,,,,,,,,,,,,2,7,00:00:00,,,,,,,
RB0120260110214913000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,未設定,No charge,0,2
RB0120260110214913000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ウイスキー（ハイボール・ボトル・オリジナル）,ハウスハイボール,1300,4
RB0120260110214913000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ビール,ガージェリー,1300,2
RB0120260110214913000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,アラカルト,フレンチフライ,1000,1
RB0120260110214913000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,アラカルト,唐揚げ,1300,1
RB0120260110214913000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ご飯もの,ラザニア,1600,1
RB0120260110214913000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ドリンク,梅酒,1200,2
RB0120260110213920000,2026/01/10,23:30:45,15620,15620,,,15620,,,,,,,,,,,,,,,,,,,,2,11,00:00:00,,,,,,,
RB0120260110213920000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,アラカルト,唐揚げ,1300,1
RB0120260110213920000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,500,2
RB0120260110213920000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,丸氷,100,1
RB0120260110213920000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ウイスキー（ハイボール・ボトル・オリジナル）,ハウスハイボール,1300,2
RB0120260110213920000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ビール,ハートランド,1000,1
RB0120260110213920000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ビール,ガージェリー,1300,1
RB0120260110213920000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,サラダ,シーザーサラダ フル,1600,1
RB0120260110213920000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,アラカルト,フレンチフライ,1000,1
RB0120260110213920000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ノンアルコールカクテル,シャーリーテンプル,1300,1
RB0120260110213920000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,オリジナルカクテル,ハーバルウォッカトニック,1800,1
RB0120260110213920000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ドリンク,梅酒,1200,1
RB0120260110230858000,2026/01/11,01:02:38,3410,3410,,,3410,,,,,,,,,,,,,,,,,,,,1,3,00:00:00,,,,,,,
RB0120260110230858000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,500,1
RB0120260110230858000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,スナック,鴨のスモーク,800,1
RB0120260110230858000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジャパニーズカクテル,本わさびジンソニック,1800,1
RB0120260111181437000,2026/01/11,20:32:59,18210,18210,,,18210,,,,,,,,,,,,,,,,,,,,2,9,00:00:00,,,,,,,
RB0120260111181437000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,スナック,生チョコレート,1000,1
RB0120260111181437000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,500,2
RB0120260111181437000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ウイスキー（ハイボール・ボトル・オリジナル）,ウイスキー,1900,3
RB0120260111181437000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ウイスキー（ハイボール・ボトル・オリジナル）,ハウスハイボール,1300,1
RB0120260111181437000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジャパニーズウイスキー,響　ブレンダーズチョイス,3000,1
RB0120260111181437000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ビール,ガージェリー,1300,3
RB0120260111181437000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ワイン（グラス）,デバルド・ビアンコ,1200,2
RB0120260111181437000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,アラカルト,フレンチフライ,1000,1
RB0120260111181437000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ご飯もの,マルゲリータ,1800,1
RB0120260111211228000,2026/01/11,21:44:55,18810,18810,,,18810,,,,,,,,,,,,,,,,,,,,4,9,00:00:00,,,,,,,
RB0120260111211228000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,500,4
RB0120260111211228000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,カクテル,クラシックカクテル,1700,1
RB0120260111211228000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ウイスキー（ハイボール・ボトル・オリジナル）,プレミアムハウスハイボール,2000,1
RB0120260111211228000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジャパニーズウイスキー,宮城峡,1600,1
RB0120260111211228000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジャパニーズウイスキー,白州,1800,1
RB0120260111211228000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジャパニーズカクテル,山葵と梨のスマッシュ,2300,1
RB0120260111211228000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,オリジナルカクテル,Arrow Head,2000,1
RB0120260111211228000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,オリジナルカクテル,Arrow Head,2000,1
RB0120260111211228000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジャパニーズカクテル,Hojicha Negroni,1700,1
RB0120260111195930000,2026/01/11,21:48:25,5500,5500,,,5500,,,,,,,,,,,,,,,,,,,,2,4,00:00:00,,,,,,,
RB0120260111195930000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,500,2
RB0120260111195930000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ワイン（グラス）,デバルド・ビアンコ,1200,1
RB0120260111195930000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ワイン（グラス）,パナメラ・シャルドネ,1600,1
RB0120260111195930000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,デザート,本日のデザート,1200,1
RB0120260111211625000,2026/01/11,22:13:15,10670,10670,,,10670,,,,,,,,,,,,,,,,,,,,4,5,00:00:00,,,,,,,
RB0120260111211625000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,500,4
RB0120260111211625000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジャパニーズカクテル,山葵と梨のスマッシュ,2300,1
RB0120260111211625000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジャパニーズカクテル,Japanese High Tea,1800,1
RB0120260111211625000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジャパニーズカクテル,Niu Japonica,1600,1
RB0120260111211625000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,オリジナルカクテル,Arrow Head,2000,1
RB0120260111211714000,2026/01/11,22:35:33,8910,8910,,,8910,,,,,,,,,,,,,,,,,,,,2,6,00:00:00,,,,,,,
RB0120260111211714000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,スナック,ドライフルーツ,1000,1
RB0120260111211714000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,500,2
RB0120260111211714000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ウイスキー（ハイボール・ボトル・オリジナル）,ハウスハイボール,1300,2
RB0120260111211714000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,スナック,いぶりがっこ,300,1
RB0120260111211714000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,オリジナルカクテル,Syndicate,1800,1
RB0120260111211714000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジャパニーズカクテル,焙じ茶ジンソーダ,1400,1
RB0120260111224135000,2026/01/11,23:27:27,9240,9240,,,9240,,,,,,,,,,,,,,,,,,,,2,5,00:00:00,,,,,,,
RB0120260111224135000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,500,2
RB0120260111224135000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジャパニーズカクテル,山葵と梨のスマッシュ,2300,1
RB0120260111224135000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジャパニーズカクテル,Niu Japonica,1600,1
RB0120260111224135000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,オリジナルカクテル,ゴールデンタイムフィズ,1700,1
RB0120260111224135000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ワイン（グラス）,"サングリア赤　1,800円",1800,1
RB0120260111234017000,2026/01/12,00:02:06,1200,1200,,,1200,,,,,,,,,,,,,,,,,,,,0,2,00:00:00,,,,,,,
RB0120260111234017000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,未設定,No charge,0,1
RB0120260111234017000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ビール,ハートランド,1000,2
RB0120260112190744000,2026/01/12,20:22:58,17050,17050,,,17050,,,,,,,,,,,,,,,,,,,,4,9,00:00:00,,,,,,,
RB0120260112190744000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,500,4
RB0120260112190744000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ご飯もの,本日のパスタ,1000,1
RB0120260112190744000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,デザート,本日のデザート,1200,2
RB0120260112190744000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ご飯もの,ボロネーゼ,1600,1
RB0120260112190744000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ノンアルコールカクテル,シャーリーテンプル,1300,1
RB0120260112190744000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ご飯もの,ラザニア,1600,2
RB0120260112190744000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ソフトドリンク,フィーバーツリーソーダ,800,1
RB0120260112190744000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ソフトドリンク,コーラ,800,1
RB0120260112190744000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ソフトドリンク,ソフトドリンク,800,3
RB0120260112193304000,2026/01/12,21:35:54,14000,14000,,,14000,,,,,,,,,,,,,,,,,,,,2,1,00:00:00,,,,,,,
RB0120260112193304000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,未設定,7000円飲み放題付（2時間制）,7000,2
RB0120260112205841000,2026/01/12,22:31:50,10230,10230,,,10230,,,,,,,,,,,,,,,,,,,,2,6,00:00:00,,,,,,,
RB0120260112205841000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,500,2
RB0120260112205841000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ビール,ガージェリー,1300,1
RB0120260112205841000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジャパニーズカクテル,Niu Japonica,1600,1
RB0120260112205841000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,日本酒,日本酒,1700,1
RB0120260112205841000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,オリジナルカクテル,ゴールデンタイムフィズ,1700,1
RB0120260112205841000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジャパニーズウイスキー,嘉之助,2000,1
RB0120260112224604000,2026/01/13,01:22:35,38700,38700,,,38700,,,,,,,,,,,,,,,,,,,,4,13,00:00:00,,,,,,,
RB0120260112224604000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,未設定,No charge,0,4
RB0120260112224604000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,スナック,生ハム盛り,1600,1
RB0120260112224604000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,カクテル,クラシックカクテル,1500,4
RB0120260112224604000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ウイスキー（ハイボール・ボトル・オリジナル）,ハウスハイボール,1300,3
RB0120260112224604000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ウイスキー,タリスカー10年,1400,6
RB0120260112224604000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ビール,ガージェリー,1300,2
RB0120260112224604000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,サラダ,シーザーサラダ フル,1600,1
RB0120260112224604000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,アラカルト,フレンチフライ,1000,1
RB0120260112224604000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,アラカルト,唐揚げ,1300,1
RB0120260112224604000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ウイスキー,ボウモア12年,1600,2
RB0120260112224604000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ソフトドリンク,コーラ,800,2
RB0120260112224604000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ウイスキー,ウルフクレイグ　14年,2800,1
RB0120260112224604000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジン,バレルエイジドジン,1800,5
RB0120260113195353000,2026/01/13,21:16:21,14810,14810,,,14810,,,,,,,,,,,,,,,,,,,,2,2,00:00:00,,,,,,,
RB0120260113195353000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ワイン（グラス）,ローター・トラウベンモスト,1200,1
RB0120260113195353000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,未設定,7000円飲み放題付（2時間制）,7000,2
RB0120260113200642000,2026/01/13,21:27:58,10230,10230,,,10230,,,,,,,,,,,,,,,,,,,,2,3,00:00:00,,,,,,,
RB0120260113200642000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,500,2
RB0120260113200642000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ご飯もの,マルゲリータ,1800,1
RB0120260113200642000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ワイン,テバルド・ロッソ,6500,1
RB0120260113220258000,2026/01/13,23:22:44,4950,4950,,,4950,,,,,,,,,,,,,,,,,,,,2,3,00:00:00,,,,,,,
RB0120260113220258000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,500,2
RB0120260113220258000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジャパニーズカクテル,山葵と梨のスマッシュ,2300,1
RB0120260113220258000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ワイン（グラス）,ローター・トラウベンモスト,1200,1
RB0120260113215540000,2026/01/13,23:29:23,13860,13860,,,13860,,,,,,,,,,,,,,,,,,,,4,7,00:00:00,,,,,,,
RB0120260113215540000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,スナック,MIXローストナッツ,800,1
RB0120260113215540000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,スナック,ドライフルーツ,1000,1
RB0120260113215540000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,500,4
RB0120260113215540000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,カクテル,クラシックカクテル,1300,1
RB0120260113215540000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ビール,ガージェリー,1300,1
RB0120260113215540000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ワイン（グラス）,デバルド・ビアンコ,1200,3
RB0120260113215540000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ノンアルコールカクテル,シャーリーテンプル,1300,2
RB0120260113175605000,2026/01/14,00:18:00,72820,72820,,,72820,,,,,,,,,,,,,,,,,,,,6,12,00:00:00,,,,,,,
RB0120260113175605000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,未設定,No charge,0,3
RB0120260113175605000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,500,3
RB0120260113175605000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,コース&セット,その他CLPコース,3500,6
RB0120260113175605000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,アラカルト,前菜の盛り合わせ,2500,2
RB0120260113175605000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,カクテル,クラシックカクテル,1200,3
RB0120260113175605000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,黒板メニュー,黒板メニュー　サラダ,2000,2
RB0120260113175605000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,黒板メニュー,黒板メニュー　肉料理,3500,2
RB0120260113175605000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,黒板メニュー,黒板メニュー　魚料理,2000,2
RB0120260113175605000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,黒板メニュー,黒板メニュー　パスタ,2000,3
RB0120260113175605000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,黒板メニュー,黒板メニュー　その他,1800,2
RB0120260113175605000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ウイスキー（ハイボール・ボトル・オリジナル）,ウイスキーボトル,12000,1
RB0120260113175605000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,テキーラ,ドンフリオ　レポサド,1700,4
RB0120260114204659000,2026/01/14,21:47:26,111000,111000,,,111000,,,,,,,,,,,,,,,,,,,,20,2,00:00:00,,,,,,,
RB0120260114204659000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,イベント,イベントフード,1000,1
RB0120260114204659000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,コース&セット,その他CLPコース,5500,20
RB0120260114214853000,2026/01/14,21:50:46,5060,5060,,,5060,,,,,,,,,,,,,,,,,,,,2,3,00:00:00,,,,,,,
RB0120260114214853000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,500,2
RB0120260114214853000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,オリジナルカクテル,Arrow Head,2000,1
RB0120260114214853000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,オリジナルカクテル,Cafe Oaxaca,1600,1
RB0120260114215948000,2026/01/14,22:01:12,4320,4320,,,4320,,,,,,,,,,,,,,,,,,,,4,2,00:00:00,,,,,,,
RB0120260114215948000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,未設定,No charge,0,4
RB0120260114215948000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ワイン（グラス）,ローター・トラウベンモスト,1200,4
RB0120260114221528000,2026/01/14,22:43:27,11660,11660,,,11660,,,,,,,,,,,,,,,,,,,,2,4,00:00:00,,,,,,,
RB0120260114221528000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,スナック,MIXローストナッツ,800,1
RB0120260114221528000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,500,2
RB0120260114221528000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,スナック,生ハム盛り,1600,1
RB0120260114221528000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジャパニーズカクテル,本わさびジンソニック,1800,4
RB0120260114215139000,2026/01/14,23:24:29,24200,24200,,,24200,,,,,,,,,,,,,,,,,,,,2,9,00:00:00,,,,,,,
RB0120260114215139000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,スナック,MIXローストナッツ,800,3
RB0120260114215139000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,500,2
RB0120260114215139000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,丸氷,100,1
RB0120260114215139000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジャパニーズウイスキー,山崎12年,3500,1
RB0120260114215139000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ビール,ガージェリー,1300,7
RB0120260114215139000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,アラカルト,鶏もものソテー,1800,1
RB0120260114215139000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ご飯もの,ラザニア,1600,1
RB0120260114215139000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,スナック,牡蠣のレモンマリネ,1000,1
RB0120260114215139000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,アラカルト,ガーリックシュリンプ,1500,1
RB0120260114231757000,2026/01/15,00:29:15,4860,4860,,,4860,,,,,,,,,,,,,,,,,,,,1,5,00:00:00,,,,,,,
RB0120260114231757000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,未設定,No charge,0,1
RB0120260114231757000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,カクテル,クラシックカクテル,1400,1
RB0120260114231757000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ワイン（グラス）,デバルド・ロッソ,1200,1
RB0120260114231757000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ご飯もの,禁断パスタ,1800,1
RB0120260114231757000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ソフトドリンク,紅茶,1000,1
RB0120260114215346000,2026/01/15,00:49:13,13200,13200,,,13200,,,,,,,,,,,,,,,,,,,,3,7,00:00:00,,,,,,,
RB0120260114215346000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,スナック,MIXローストナッツ,800,1
RB0120260114215346000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,スナック,チーズ盛り合わせ,2200,1
RB0120260114215346000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,500,3
RB0120260114215346000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ビール,ガージェリー,1300,1
RB0120260114215346000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ご飯もの,マルゲリータ,1800,1
RB0120260114215346000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ソフトドリンク,ジンジャーエール,800,3
RB0120260114215346000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ソフトドリンク,コーヒー,1000,2
RB0120260115195340000,2026/01/15,21:13:17,11550,11550,,,11550,,,,,,,,,,,,,,,,,,,,3,7,00:00:00,,,,,,,
RB0120260115195340000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,500,3
RB0120260115195340000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジン,タンカレー,1200,1
RB0120260115195340000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジャパニーズカクテル,本わさびジンソニック,1800,1
RB0120260115195340000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジャパニーズカクテル,焙じ茶ジンソーダ,1400,1
RB0120260115195340000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ウイスキー,ハーパー,1000,1
RB0120260115195340000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ワイン（グラス）,"サングリア赤　1,800円",1800,1
RB0120260115195340000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ワイン（グラス）,"サングリア白　1,800円",1800,1
RB0120260115195255000,2026/01/15,21:32:52,10340,10340,,,10340,,,,,,,,,,,,,,,,,,,,2,6,00:00:00,,,,,,,
RB0120260115195255000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,500,2
RB0120260115195255000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ウォッカ,ウォッカ,0,1
RB0120260115195255000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ウイスキー（ハイボール・ボトル・オリジナル）,ハウスハイボール,1300,1
RB0120260115195255000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ビール,ハートランド,1000,3
RB0120260115195255000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ビール,ガージェリー,1300,1
RB0120260115195255000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジャパニーズカクテル,焙じ茶ジンソーダ,1400,2
RB0120260115202425000,2026/01/15,22:01:52,12540,12540,,,12540,,,,,,,,,,,,,,,,,,,,2,5,00:00:00,,,,,,,
RB0120260115202425000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,500,2
RB0120260115202425000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,サラダ,シーザーサラダ ハーフ,1000,1
RB0120260115202425000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,黒板メニュー,黒板メニュー　肉料理,1800,1
RB0120260115202425000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ビール,ハートランド,1000,4
RB0120260115202425000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,オリジナルカクテル,Tommy's Verde Margarita,1800,2
RB0120260115180401000,2026/01/15,22:29:41,24200,24200,,,24200,,,,,,,,,,,,,,,,,,,,2,11,00:00:00,,,,,,,
RB0120260115180401000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,500,2
RB0120260115180401000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,アラカルト,トマトのカプレーゼ,1500,1
RB0120260115180401000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,アラカルト,前菜の盛り合わせ,1800,1
RB0120260115180401000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ビール,ガージェリー,1300,3
RB0120260115180401000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,デザート,本日のデザート,1200,2
RB0120260115180401000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,アラカルト,ガーリックシュリンプ,1500,1
RB0120260115180401000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,オリジナルカクテル,Tommy's Verde Margarita,1800,1
RB0120260115180401000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジャパニーズカクテル,Hojicha Negroni,1700,1
RB0120260115180401000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,スナック,バーニャカウダ,1000,1
RB0120260115180401000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ワイン（グラス）,"サングリア赤　1,800円",1800,1
RB0120260115180401000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ワイン（グラス）,"サングリア白　1,800円",1800,2
RB0120260115213402000,2026/01/15,23:26:50,14740,14740,,,14740,,,,,,,,,,,,,,,,,,,,3,8,00:00:00,,,,,,,
RB0120260115213402000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,500,3
RB0120260115213402000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,カクテル,クラシックカクテル,1500,1
